epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,23115.9,1.16353,1.48441,1.22354,0.60654,0.46199,0.49874,0.35459,1.1359,1.24152,1.19173,0.0069145,0.0069145,0.0069145
189,23237,1.15932,1.47695,1.22068,0.60855,0.46186,0.49919,0.35495,1.13583,1.24056,1.19165,0.006898,0.006898,0.006898
190,23358.5,1.16589,1.48396,1.22127,0.60885,0.46166,0.49929,0.35508,1.13546,1.23954,1.19135,0.0068815,0.0068815,0.0068815
191,23481.4,1.17104,1.48002,1.22356,0.60769,0.46358,0.50004,0.35532,1.13539,1.2386,1.19125,0.006865,0.006865,0.006865
192,23603.6,1.17294,1.4925,1.22464,0.60902,0.46228,0.49999,0.35535,1.13527,1.23764,1.19114,0.0068485,0.0068485,0.0068485
193,23725.7,1.16616,1.48037,1.22419,0.60981,0.46283,0.50028,0.35549,1.13519,1.23685,1.19098,0.006832,0.006832,0.006832
194,23846.6,1.16773,1.48498,1.21928,0.61087,0.46395,0.50076,0.3557,1.13498,1.23623,1.19075,0.0068155,0.0068155,0.0068155
195,23968.3,1.16187,1.476,1.21577,0.61107,0.46383,0.50076,0.35594,1.1347,1.23538,1.19046,0.006799,0.006799,0.006799
196,24090.6,1.16186,1.48511,1.22023,0.61093,0.46312,0.50101,0.35617,1.1346,1.23462,1.19022,0.0067825,0.0067825,0.0067825
197,24213.1,1.16952,1.48677,1.22129,0.61006,0.46477,0.50115,0.35647,1.13422,1.23397,1.18993,0.006766,0.006766,0.006766
198,24334.5,1.1584,1.47642,1.21795,0.61005,0.46581,0.50139,0.35659,1.13425,1.2331,1.18984,0.0067495,0.0067495,0.0067495
199,24457.3,1.1677,1.47968,1.21956,0.60625,0.46698,0.50152,0.35695,1.13402,1.23222,1.18967,0.006733,0.006733,0.006733
200,24578.6,1.16075,1.48808,1.21867,0.60726,0.46687,0.50191,0.35709,1.13328,1.23146,1.18919,0.0067165,0.0067165,0.0067165
201,24700.7,1.1631,1.4836,1.2208,0.60671,0.46686,0.50196,0.35715,1.13269,1.23049,1.18873,0.0067,0.0067,0.0067
202,24821.4,1.16021,1.47028,1.21839,0.60689,0.46773,0.50225,0.35733,1.13235,1.22956,1.18844,0.0066835,0.0066835,0.0066835
203,24942.2,1.16818,1.48032,1.22379,0.6097,0.46745,0.50267,0.35752,1.13185,1.22858,1.18818,0.006667,0.006667,0.006667
204,25064.8,1.16258,1.47052,1.21936,0.61367,0.46586,0.50271,0.35763,1.13148,1.22815,1.18791,0.0066505,0.0066505,0.0066505
205,25186.6,1.15348,1.47451,1.21541,0.61376,0.4666,0.50299,0.35772,1.13137,1.22726,1.18781,0.006634,0.006634,0.006634
206,25308.4,1.16116,1.47818,1.2187,0.61468,0.46686,0.5032,0.3578,1.13122,1.22635,1.18768,0.0066175,0.0066175,0.0066175
207,25431.3,1.156,1.46688,1.21665,0.61512,0.46625,0.50373,0.35806,1.13112,1.22545,1.18753,0.006601,0.006601,0.006601
208,25553.3,1.16161,1.4693,1.21883,0.61328,0.46757,0.50414,0.35863,1.13093,1.22471,1.18742,0.0065845,0.0065845,0.0065845
209,25677,1.16028,1.46781,1.22123,0.61443,0.4697,0.50451,0.3589,1.13093,1.22412,1.18737,0.006568,0.006568,0.006568
210,25799.9,1.1617,1.47092,1.21825,0.61448,0.47024,0.50457,0.359,1.13053,1.22326,1.18707,0.0065515,0.0065515,0.0065515
211,25920,1.16172,1.46807,1.21834,0.61223,0.47215,0.50497,0.35916,1.13041,1.22261,1.18695,0.006535,0.006535,0.006535
212,26041.6,1.1583,1.45894,1.21416,0.61144,0.47266,0.50508,0.35952,1.13024,1.22201,1.18688,0.0065185,0.0065185,0.0065185
213,26164.1,1.15832,1.465,1.21645,0.61268,0.47162,0.50534,0.35969,1.13011,1.22111,1.18672,0.006502,0.006502,0.006502
214,26284.5,1.16271,1.47272,1.21903,0.60954,0.47373,0.50527,0.35998,1.12984,1.22027,1.18652,0.0064855,0.0064855,0.0064855
215,26406.4,1.1538,1.46152,1.21371,0.60974,0.47412,0.50555,0.36004,1.12948,1.2193,1.18627,0.006469,0.006469,0.006469
216,26529.3,1.15707,1.46324,1.21743,0.6124,0.47409,0.50547,0.36003,1.12956,1.21886,1.18619,0.0064525,0.0064525,0.0064525
217,26651.3,1.15743,1.45941,1.2136,0.61178,0.47429,0.50562,0.36003,1.12923,1.21815,1.18596,0.006436,0.006436,0.006436
218,26774.4,1.15813,1.46462,1.21433,0.61153,0.47473,0.50606,0.36016,1.12867,1.2173,1.18558,0.0064195,0.0064195,0.0064195
219,26898.2,1.1565,1.46567,1.21623,0.60962,0.47546,0.50634,0.3604,1.12836,1.21703,1.18532,0.006403,0.006403,0.006403
220,27020.5,1.15573,1.45987,1.2122,0.60999,0.47576,0.50645,0.36045,1.12784,1.21616,1.18493,0.0063865,0.0063865,0.0063865
221,27142.9,1.15577,1.46553,1.21496,0.61265,0.47451,0.50665,0.36046,1.12773,1.21548,1.18469,0.00637,0.00637,0.00637
222,27265.7,1.15498,1.45663,1.21415,0.6134,0.47431,0.50708,0.36088,1.12752,1.21494,1.18447,0.0063535,0.0063535,0.0063535
223,27386.7,1.15991,1.45966,1.21521,0.61437,0.47463,0.50727,0.36107,1.12722,1.2143,1.18418,0.006337,0.006337,0.006337
224,27508.3,1.15696,1.46322,1.21234,0.6143,0.47427,0.50768,0.36114,1.1272,1.21376,1.18395,0.0063205,0.0063205,0.0063205
225,27631.3,1.15691,1.46507,1.21566,0.61238,0.47517,0.50785,0.36141,1.12705,1.21314,1.18377,0.006304,0.006304,0.006304
226,27752.9,1.15458,1.46888,1.21348,0.61127,0.47592,0.50809,0.36169,1.12695,1.21256,1.18358,0.0062875,0.0062875,0.0062875
227,27875.4,1.14883,1.45668,1.21275,0.61202,0.47589,0.50803,0.36167,1.12674,1.21221,1.1833,0.006271,0.006271,0.006271
228,27998.2,1.16237,1.45634,1.21692,0.61455,0.47512,0.50834,0.36173,1.12663,1.21155,1.18313,0.0062545,0.0062545,0.0062545
229,28120.5,1.15235,1.44679,1.21153,0.61113,0.47649,0.50865,0.36189,1.12646,1.21099,1.18293,0.006238,0.006238,0.006238
230,28242.8,1.15549,1.45083,1.21036,0.6148,0.47539,0.50879,0.36188,1.12614,1.21038,1.18264,0.0062215,0.0062215,0.0062215
231,28364.6,1.15294,1.45228,1.21412,0.61729,0.47463,0.50898,0.36203,1.12646,1.20979,1.18263,0.006205,0.006205,0.006205
232,28484.9,1.15678,1.45168,1.21299,0.62126,0.47444,0.50917,0.36217,1.12637,1.20903,1.18255,0.0061885,0.0061885,0.0061885
233,28606.1,1.1528,1.44867,1.21122,0.61989,0.47532,0.50956,0.36227,1.12617,1.20848,1.18253,0.006172,0.006172,0.006172
234,28727.9,1.15224,1.44526,1.21099,0.6191,0.47528,0.50952,0.36234,1.12595,1.20781,1.1822,0.0061555,0.0061555,0.0061555
235,28850.6,1.14946,1.45854,1.20941,0.61854,0.47747,0.51014,0.36279,1.12577,1.20737,1.182,0.006139,0.006139,0.006139
236,28973.5,1.16183,1.45517,1.21328,0.62091,0.47653,0.51034,0.3629,1.12543,1.20661,1.18158,0.0061225,0.0061225,0.0061225
237,29096,1.15413,1.45213,1.21261,0.61682,0.47685,0.51033,0.36282,1.12537,1.20623,1.1815,0.006106,0.006106,0.006106
238,29216.8,1.15607,1.46,1.21426,0.62197,0.47523,0.51069,0.36299,1.12495,1.20584,1.18123,0.0060895,0.0060895,0.0060895
239,29339,1.15367,1.45309,1.2146,0.61841,0.47553,0.51074,0.36304,1.12464,1.20506,1.18095,0.006073,0.006073,0.006073
240,29460.4,1.15787,1.44761,1.2107,0.62691,0.47274,0.51099,0.36321,1.12428,1.20462,1.18061,0.0060565,0.0060565,0.0060565
241,29581.5,1.14903,1.45092,1.2122,0.62374,0.47336,0.51108,0.36345,1.12406,1.20399,1.18051,0.00604,0.00604,0.00604
242,29704.1,1.15645,1.44669,1.21269,0.62435,0.47352,0.51135,0.36345,1.12384,1.20369,1.1803,0.0060235,0.0060235,0.0060235
243,29826.5,1.15887,1.45198,1.21282,0.62397,0.47368,0.51174,0.36353,1.1238,1.20342,1.1802,0.006007,0.006007,0.006007
244,29948.1,1.14847,1.44544,1.20981,0.6252,0.47458,0.51168,0.3636,1.12345,1.20294,1.17987,0.0059905,0.0059905,0.0059905
245,30071,1.15926,1.45295,1.21251,0.62363,0.47508,0.51204,0.36375,1.12338,1.20247,1.17968,0.005974,0.005974,0.005974
246,30192.8,1.15503,1.44675,1.21418,0.62364,0.47549,0.51204,0.36372,1.12328,1.20191,1.17962,0.0059575,0.0059575,0.0059575
247,30315.3,1.15195,1.44593,1.20971,0.62368,0.47464,0.51236,0.36373,1.12325,1.20136,1.17959,0.005941,0.005941,0.005941
248,30437.9,1.1511,1.44973,1.21229,0.62462,0.47372,0.51246,0.36392,1.1231,1.20092,1.17945,0.0059245,0.0059245,0.0059245
249,30560.9,1.14567,1.4502,1.20933,0.62599,0.474,0.51279,0.36415,1.12273,1.20083,1.17912,0.005908,0.005908,0.005908
250,30683,1.15206,1.44252,1.21118,0.62543,0.47504,0.51316,0.36423,1.12258,1.20074,1.17894,0.0058915,0.0058915,0.0058915
251,30805.8,1.15248,1.45008,1.2128,0.62526,0.47482,0.51289,0.36435,1.12237,1.20019,1.17877,0.005875,0.005875,0.005875
252,30926.9,1.14886,1.44554,1.20854,0.62576,0.47511,0.51333,0.36463,1.12188,1.19961,1.17846,0.0058585,0.0058585,0.0058585
253,31049,1.14653,1.4465,1.21093,0.62648,0.47407,0.51341,0.36472,1.12212,1.19918,1.17864,0.005842,0.005842,0.005842
254,31172.3,1.14668,1.43547,1.20928,0.62411,0.47539,0.5135,0.36467,1.12191,1.19843,1.17846,0.0058255,0.0058255,0.0058255
255,31293.9,1.1535,1.44363,1.2107,0.6288,0.47262,0.5135,0.3649,1.12176,1.19805,1.17825,0.005809,0.005809,0.005809
256,31415.3,1.14864,1.44737,1.21154,0.6253,0.47456,0.51365,0.36484,1.12148,1.19762,1.17806,0.0057925,0.0057925,0.0057925
257,31537.8,1.1552,1.43833,1.20974,0.62722,0.47396,0.51383,0.36501,1.12128,1.19718,1.17783,0.005776,0.005776,0.005776
258,31658.9,1.15876,1.44563,1.21083,0.62659,0.47491,0.51405,0.36529,1.12118,1.1969,1.1777,0.0057595,0.0057595,0.0057595
259,31781.4,1.15249,1.445,1.2076,0.62795,0.47451,0.51415,0.36522,1.12144,1.1966,1.17786,0.005743,0.005743,0.005743
260,31902.5,1.13892,1.43158,1.20237,0.62756,0.47571,0.51448,0.36542,1.12138,1.19612,1.17776,0.0057265,0.0057265,0.0057265
261,32025.1,1.15259,1.43886,1.20735,0.62509,0.47685,0.51484,0.36565,1.12113,1.19531,1.17746,0.00571,0.00571,0.00571
262,32148,1.14994,1.44462,1.20997,0.62596,0.4766,0.51516,0.36571,1.12117,1.19515,1.17743,0.0056935,0.0056935,0.0056935
263,32269.4,1.15312,1.445,1.20846,0.62619,0.47613,0.51506,0.36572,1.12117,1.19467,1.1773,0.005677,0.005677,0.005677
264,32392,1.14397,1.43747,1.2073,0.62541,0.47634,0.5152,0.36609,1.12087,1.1939,1.17715,0.0056605,0.0056605,0.0056605
265,32515.2,1.14867,1.43804,1.20832,0.62576,0.47702,0.51549,0.36628,1.12044,1.1935,1.17687,0.005644,0.005644,0.005644
266,32637.5,1.14921,1.43529,1.20791,0.62289,0.47832,0.51566,0.36646,1.12034,1.19323,1.17669,0.0056275,0.0056275,0.0056275
267,32758.4,1.14976,1.43382,1.20777,0.62404,0.47772,0.51558,0.36652,1.12026,1.19286,1.17662,0.005611,0.005611,0.005611
268,32881.4,1.14447,1.4293,1.20764,0.62577,0.47685,0.5158,0.3669,1.12031,1.19259,1.17647,0.0055945,0.0055945,0.0055945
269,33001.6,1.14492,1.42795,1.20575,0.62692,0.47779,0.51614,0.36725,1.11987,1.19209,1.17611,0.005578,0.005578,0.005578
270,33123.8,1.13725,1.4369,1.204,0.62743,0.47637,0.51644,0.36753,1.11968,1.19172,1.17592,0.0055615,0.0055615,0.0055615
271,33245.8,1.14209,1.42608,1.20508,0.62582,0.47755,0.51682,0.36768,1.11925,1.1908,1.17543,0.005545,0.005545,0.005545
272,33365.5,1.14202,1.43078,1.20539,0.63068,0.47666,0.51706,0.36799,1.11909,1.19023,1.17526,0.0055285,0.0055285,0.0055285
273,33489.1,1.14617,1.4332,1.20547,0.62635,0.4788,0.5174,0.36836,1.11901,1.19002,1.17518,0.005512,0.005512,0.005512
274,33612.6,1.1508,1.43186,1.20713,0.62539,0.47996,0.51743,0.36833,1.11899,1.18964,1.17504,0.0054955,0.0054955,0.0054955
275,33734.3,1.14165,1.42282,1.20296,0.62427,0.48108,0.51773,0.36833,1.11874,1.18968,1.17486,0.005479,0.005479,0.005479
276,33855.9,1.15227,1.43719,1.20808,0.62716,0.47954,0.51792,0.36858,1.11848,1.18916,1.17479,0.0054625,0.0054625,0.0054625
277,33979,1.1506,1.43395,1.20718,0.62533,0.48099,0.51832,0.36869,1.11861,1.18869,1.17485,0.005446,0.005446,0.005446
278,34101.2,1.13528,1.4248,1.20126,0.62501,0.48125,0.51861,0.36887,1.11838,1.18805,1.17471,0.0054295,0.0054295,0.0054295
279,34224.6,1.14285,1.42097,1.2038,0.62055,0.48303,0.51872,0.3688,1.11843,1.18799,1.17463,0.005413,0.005413,0.005413
280,34344.3,1.14136,1.42075,1.20491,0.61939,0.48369,0.51889,0.36887,1.1184,1.18746,1.17473,0.0053965,0.0053965,0.0053965
281,34467.2,1.15119,1.43092,1.20673,0.61912,0.48414,0.51922,0.369,1.11849,1.18689,1.17469,0.00538,0.00538,0.00538
282,34589.7,1.13937,1.41884,1.20365,0.62021,0.48434,0.51957,0.36933,1.1183,1.18651,1.17459,0.0053635,0.0053635,0.0053635
283,34713,1.14871,1.42153,1.20523,0.62243,0.48367,0.51998,0.36965,1.1183,1.18606,1.17448,0.005347,0.005347,0.005347
284,34835.2,1.14401,1.42774,1.20389,0.62176,0.48351,0.52003,0.36973,1.11835,1.18548,1.17429,0.0053305,0.0053305,0.0053305
285,34957.3,1.15205,1.42987,1.20615,0.62171,0.48261,0.51994,0.36978,1.11855,1.18529,1.17429,0.005314,0.005314,0.005314
286,35078.1,1.13822,1.40917,1.19815,0.62155,0.48299,0.52018,0.36981,1.11841,1.18456,1.174,0.0052975,0.0052975,0.0052975
287,35200.8,1.13423,1.40652,1.19916,0.6219,0.48258,0.52048,0.36997,1.11796,1.18429,1.17364,0.005281,0.005281,0.005281
288,35322.9,1.13678,1.42941,1.20383,0.62258,0.48262,0.52054,0.37005,1.11776,1.18418,1.17351,0.0052645,0.0052645,0.0052645
289,35446.1,1.14222,1.42592,1.20436,0.62685,0.48057,0.52076,0.37007,1.11776,1.18381,1.17346,0.005248,0.005248,0.005248
290,35568.3,1.14047,1.41462,1.20024,0.62633,0.48171,0.52093,0.37014,1.11754,1.18331,1.17317,0.0052315,0.0052315,0.0052315
291,35691.2,1.13849,1.41023,1.20078,0.62988,0.47969,0.52116,0.37049,1.1177,1.18302,1.17316,0.005215,0.005215,0.005215
292,35812.6,1.13917,1.42771,1.20456,0.62488,0.48242,0.52141,0.37072,1.11739,1.18268,1.1728,0.0051985,0.0051985,0.0051985
293,35933.9,1.13472,1.42209,1.20208,0.62929,0.47961,0.52159,0.37086,1.11725,1.18218,1.17271,0.005182,0.005182,0.005182
294,36054.9,1.14068,1.4162,1.20347,0.62596,0.48308,0.52186,0.37082,1.11731,1.18214,1.17255,0.0051655,0.0051655,0.0051655
295,36176.5,1.14238,1.4131,1.20257,0.62464,0.48333,0.5219,0.37111,1.11719,1.1817,1.17237,0.005149,0.005149,0.005149
296,36298.3,1.14358,1.41835,1.20333,0.6272,0.48029,0.52179,0.37084,1.11704,1.18145,1.17234,0.0051325,0.0051325,0.0051325
297,36419.4,1.14227,1.42181,1.20257,0.62674,0.48123,0.52187,0.37091,1.11709,1.18119,1.17229,0.005116,0.005116,0.005116
298,36540.2,1.1363,1.4127,1.20005,0.62801,0.48166,0.52226,0.37104,1.11704,1.18079,1.17218,0.0050995,0.0050995,0.0050995
299,36661.6,1.14618,1.41524,1.20622,0.62525,0.48186,0.52204,0.37126,1.11702,1.18062,1.17207,0.005083,0.005083,0.005083
300,36784.4,1.13965,1.41777,1.20048,0.62549,0.48214,0.52217,0.3712,1.11705,1.18022,1.1721,0.0050665,0.0050665,0.0050665
301,36907,1.14113,1.41401,1.20102,0.62546,0.48228,0.52236,0.37153,1.11678,1.18003,1.17189,0.00505,0.00505,0.00505
302,37028.3,1.13843,1.40746,1.20256,0.62776,0.48202,0.52249,0.37164,1.11687,1.17952,1.17177,0.0050335,0.0050335,0.0050335
303,37150,1.13547,1.41273,1.20169,0.62408,0.48438,0.52272,0.37173,1.11681,1.17906,1.17162,0.005017,0.005017,0.005017
304,37271.4,1.13766,1.41346,1.20145,0.62599,0.48389,0.52288,0.37174,1.1166,1.17859,1.17143,0.0050005,0.0050005,0.0050005
305,37393.2,1.14284,1.41598,1.20182,0.62507,0.48414,0.52282,0.3719,1.11636,1.17809,1.17126,0.004984,0.004984,0.004984
306,37515.2,1.13577,1.41307,1.19989,0.6259,0.4849,0.52323,0.37219,1.11623,1.17772,1.17131,0.0049675,0.0049675,0.0049675
307,37636.6,1.13482,1.41074,1.19862,0.62444,0.48503,0.5234,0.37239,1.11629,1.17733,1.17122,0.004951,0.004951,0.004951
308,37759.9,1.13951,1.40839,1.19827,0.62814,0.48441,0.52345,0.37233,1.11612,1.17693,1.17099,0.0049345,0.0049345,0.0049345
309,37881.8,1.14039,1.41317,1.19865,0.62816,0.48413,0.52358,0.37259,1.11572,1.17644,1.17071,0.004918,0.004918,0.004918
310,38003.9,1.13493,1.41438,1.19891,0.62762,0.48547,0.5241,0.37259,1.11591,1.17593,1.17062,0.0049015,0.0049015,0.0049015
311,38127.2,1.13452,1.4025,1.19865,0.62561,0.48658,0.5242,0.37281,1.11584,1.17557,1.17046,0.004885,0.004885,0.004885
312,38250.2,1.13704,1.40101,1.19729,0.62643,0.48631,0.52427,0.37294,1.11551,1.1756,1.17012,0.0048685,0.0048685,0.0048685
313,38373.9,1.13657,1.40058,1.19785,0.62741,0.48628,0.52438,0.37321,1.11533,1.17519,1.16999,0.004852,0.004852,0.004852
314,38496,1.13884,1.40785,1.19942,0.62662,0.48703,0.52437,0.37341,1.11517,1.17477,1.16989,0.0048355,0.0048355,0.0048355
315,38617.8,1.13536,1.40436,1.19685,0.62803,0.48545,0.52438,0.37348,1.11482,1.17418,1.16964,0.004819,0.004819,0.004819
316,38739.4,1.1334,1.40157,1.19522,0.62968,0.48461,0.52468,0.37376,1.11436,1.17378,1.16917,0.0048025,0.0048025,0.0048025
317,38860.7,1.13981,1.40101,1.19721,0.63,0.48471,0.52506,0.37418,1.11412,1.17321,1.16885,0.004786,0.004786,0.004786
318,38983.4,1.12988,1.39365,1.19601,0.63097,0.48402,0.52527,0.37414,1.11406,1.1726,1.16868,0.0047695,0.0047695,0.0047695
319,39106.7,1.13633,1.39697,1.19742,0.63151,0.48421,0.5254,0.37413,1.11382,1.17241,1.16841,0.004753,0.004753,0.004753
320,39227.9,1.13255,1.39938,1.19653,0.63272,0.48383,0.52555,0.37409,1.11372,1.17208,1.16826,0.0047365,0.0047365,0.0047365
321,39349.3,1.1388,1.40281,1.19982,0.63496,0.48238,0.52583,0.37453,1.11355,1.17181,1.16829,0.00472,0.00472,0.00472
322,39471.3,1.13306,1.39656,1.19822,0.63422,0.48324,0.52588,0.37464,1.11353,1.17157,1.16808,0.0047035,0.0047035,0.0047035
323,39593.1,1.13459,1.39716,1.19605,0.63097,0.48381,0.52597,0.37441,1.11358,1.17128,1.16807,0.004687,0.004687,0.004687
324,39714.6,1.13332,1.39609,1.19443,0.63195,0.48319,0.52607,0.3747,1.11327,1.17117,1.16788,0.0046705,0.0046705,0.0046705
325,39836.1,1.13191,1.39813,1.19582,0.63323,0.48227,0.52619,0.37469,1.1131,1.17076,1.16778,0.004654,0.004654,0.004654
326,39957.8,1.13323,1.40812,1.19998,0.6324,0.48355,0.52643,0.37483,1.11288,1.17043,1.16765,0.0046375,0.0046375,0.0046375
327,40079.1,1.12451,1.40888,1.19653,0.6345,0.48289,0.52637,0.37492,1.11261,1.17009,1.16746,0.004621,0.004621,0.004621
328,40200.5,1.12981,1.3984,1.19668,0.63358,0.48266,0.52643,0.37511,1.11252,1.16995,1.16741,0.0046045,0.0046045,0.0046045
329,40322.9,1.12629,1.38532,1.1923,0.63862,0.48028,0.52633,0.37505,1.11256,1.1696,1.16731,0.004588,0.004588,0.004588
330,40442.2,1.13411,1.38836,1.19423,0.63615,0.48151,0.52653,0.37529,1.11242,1.16944,1.16711,0.0045715,0.0045715,0.0045715
331,40562.7,1.13074,1.38847,1.19511,0.63795,0.4808,0.52667,0.37537,1.11218,1.16909,1.167,0.004555,0.004555,0.004555
332,40685.1,1.12984,1.39602,1.19467,0.63799,0.48016,0.52672,0.37556,1.11211,1.16885,1.1669,0.0045385,0.0045385,0.0045385
333,40808.3,1.13347,1.39759,1.19658,0.6391,0.4799,0.5268,0.3757,1.11171,1.16851,1.16661,0.004522,0.004522,0.004522
334,40930.3,1.1236,1.39425,1.19287,0.63904,0.48093,0.5271,0.37548,1.11143,1.16835,1.16636,0.0045055,0.0045055,0.0045055
335,41058.5,1.12788,1.3869,1.19291,0.64045,0.48044,0.52707,0.37576,1.11136,1.16801,1.16635,0.004489,0.004489,0.004489
336,41186.4,1.13174,1.38914,1.19368,0.63923,0.48101,0.5272,0.37601,1.11114,1.1677,1.16621,0.0044725,0.0044725,0.0044725
337,41314.2,1.12872,1.38663,1.19431,0.64236,0.48053,0.52729,0.37598,1.11111,1.16753,1.16618,0.004456,0.004456,0.004456
338,41442.3,1.12865,1.39012,1.19365,0.64463,0.47973,0.52718,0.37611,1.11099,1.16746,1.16601,0.0044395,0.0044395,0.0044395
339,41570.1,1.13205,1.38495,1.1952,0.64603,0.48001,0.52742,0.37613,1.11084,1.16709,1.16575,0.004423,0.004423,0.004423
340,41699,1.13001,1.385,1.19518,0.64644,0.48018,0.52764,0.37625,1.11082,1.16677,1.16572,0.0044065,0.0044065,0.0044065
341,41825.5,1.13339,1.39333,1.19654,0.64595,0.4803,0.52758,0.37631,1.11076,1.16659,1.16571,0.00439,0.00439,0.00439
342,41954.1,1.13166,1.38991,1.19423,0.64533,0.48014,0.52773,0.3766,1.11055,1.16634,1.16562,0.0043735,0.0043735,0.0043735
343,42081.1,1.12984,1.38069,1.19304,0.64367,0.48105,0.52756,0.37664,1.11051,1.16593,1.16546,0.004357,0.004357,0.004357
344,42207.7,1.13685,1.39235,1.19641,0.64297,0.48192,0.52777,0.37673,1.11066,1.16565,1.16565,0.0043405,0.0043405,0.0043405
345,42333.9,1.13197,1.38535,1.19252,0.645,0.48168,0.5277,0.3767,1.11055,1.16512,1.16557,0.004324,0.004324,0.004324
346,42462.5,1.12267,1.38578,1.19173,0.64105,0.48337,0.528,0.377,1.11052,1.16466,1.16552,0.0043075,0.0043075,0.0043075
347,42588.4,1.1315,1.38939,1.19351,0.63856,0.48498,0.52839,0.37718,1.11034,1.16422,1.16557,0.004291,0.004291,0.004291
348,42715.2,1.1298,1.3737,1.19316,0.63618,0.4867,0.52888,0.37733,1.1102,1.16383,1.16551,0.0042745,0.0042745,0.0042745
349,42841.6,1.12887,1.38555,1.19237,0.63551,0.48647,0.52867,0.37764,1.10988,1.16332,1.1652,0.004258,0.004258,0.004258
350,42969.8,1.12698,1.38786,1.19202,0.63616,0.48683,0.52869,0.3775,1.1096,1.16284,1.16513,0.0042415,0.0042415,0.0042415
351,43096.4,1.13186,1.38128,1.19271,0.63562,0.48791,0.52881,0.37765,1.10951,1.16226,1.16494,0.004225,0.004225,0.004225
352,43222.2,1.13052,1.38271,1.1958,0.63649,0.48734,0.52882,0.37779,1.10957,1.16191,1.16491,0.0042085,0.0042085,0.0042085
353,43349,1.12531,1.37478,1.19149,0.63509,0.48732,0.52875,0.37768,1.10938,1.16144,1.16479,0.004192,0.004192,0.004192
354,43476.6,1.12839,1.36722,1.19315,0.63798,0.48676,0.52904,0.37802,1.10962,1.16099,1.16487,0.0041755,0.0041755,0.0041755
355,43604,1.1225,1.37733,1.18909,0.63866,0.48745,0.52934,0.37799,1.10906,1.16073,1.16444,0.004159,0.004159,0.004159
356,43730.2,1.12413,1.37934,1.18992,0.64112,0.48589,0.52921,0.37809,1.10907,1.16027,1.16457,0.0041425,0.0041425,0.0041425
357,43856.5,1.12642,1.37163,1.19082,0.64293,0.4854,0.52931,0.37825,1.10903,1.16018,1.16458,0.004126,0.004126,0.004126
358,43980.1,1.125,1.37305,1.18839,0.64076,0.48614,0.52895,0.37781,1.10892,1.16004,1.16449,0.0041095,0.0041095,0.0041095
359,44104.2,1.12529,1.37666,1.19122,0.63971,0.48634,0.52885,0.37786,1.10867,1.15966,1.16427,0.004093,0.004093,0.004093
360,44230.6,1.12659,1.37287,1.19066,0.64003,0.48661,0.52914,0.37794,1.10845,1.15971,1.16398,0.0040765,0.0040765,0.0040765
361,44355.7,1.12364,1.37019,1.18943,0.63981,0.48815,0.52988,0.3782,1.10844,1.15938,1.16393,0.00406,0.00406,0.00406
362,44481.7,1.12499,1.37333,1.19059,0.63777,0.48913,0.5299,0.37842,1.10818,1.15905,1.16375,0.0040435,0.0040435,0.0040435
363,44606.5,1.12051,1.36284,1.18526,0.63767,0.4891,0.52985,0.37846,1.10811,1.15851,1.16358,0.004027,0.004027,0.004027
364,44732.7,1.12263,1.37152,1.19166,0.63903,0.4889,0.53012,0.3787,1.10791,1.15776,1.16341,0.0040105,0.0040105,0.0040105
365,44858.6,1.11826,1.36873,1.18773,0.63988,0.48859,0.53025,0.37889,1.10776,1.15783,1.16327,0.003994,0.003994,0.003994
366,44984.3,1.1217,1.36137,1.18842,0.64151,0.48861,0.53054,0.37908,1.10761,1.15737,1.16329,0.0039775,0.0039775,0.0039775
367,45110.7,1.11637,1.36184,1.18618,0.63986,0.48914,0.53036,0.37914,1.10731,1.15702,1.16314,0.003961,0.003961,0.003961
368,45236.8,1.12542,1.37212,1.18984,0.64171,0.48851,0.53048,0.37909,1.10741,1.15692,1.16304,0.0039445,0.0039445,0.0039445
369,45361.5,1.11586,1.35413,1.18575,0.64314,0.48714,0.5306,0.37931,1.10761,1.15665,1.16296,0.003928,0.003928,0.003928
370,45487.4,1.12192,1.36459,1.18575,0.6418,0.48856,0.53073,0.37961,1.10738,1.15634,1.16264,0.0039115,0.0039115,0.0039115
371,45614.7,1.11962,1.36154,1.18821,0.6409,0.48768,0.5311,0.37978,1.1071,1.15618,1.16245,0.003895,0.003895,0.003895
372,45739.1,1.12318,1.36313,1.18765,0.64421,0.48577,0.53132,0.37975,1.1069,1.15592,1.16232,0.0038785,0.0038785,0.0038785
373,45865.8,1.12097,1.36959,1.19014,0.64466,0.48665,0.53163,0.37977,1.10672,1.15557,1.1621,0.003862,0.003862,0.003862
374,45992.4,1.12509,1.36481,1.18921,0.64339,0.48709,0.53187,0.37991,1.10679,1.1554,1.16216,0.0038455,0.0038455,0.0038455
375,46119.9,1.12229,1.36632,1.18734,0.64439,0.48619,0.5322,0.38009,1.10685,1.15495,1.16207,0.003829,0.003829,0.003829
376,46247.6,1.12301,1.36683,1.18949,0.6437,0.48737,0.53255,0.38016,1.10675,1.15482,1.16203,0.0038125,0.0038125,0.0038125
