epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,36076.6,1.04935,1.21795,1.14923,0.70497,0.55558,0.62141,0.46284,0.96001,0.96932,1.1265,0.0069145,0.0069145,0.0069145
189,36333.1,1.04292,1.20537,1.14564,0.70549,0.55597,0.62194,0.46324,0.95981,0.96839,1.1263,0.006898,0.006898,0.006898
190,36590.8,1.04137,1.19862,1.14194,0.70424,0.55679,0.622,0.46299,0.95958,0.96762,1.12613,0.0068815,0.0068815,0.0068815
191,36848.1,1.04552,1.20192,1.14613,0.70292,0.55758,0.62239,0.46333,0.9593,0.96673,1.12587,0.006865,0.006865,0.006865
192,37105.5,1.04538,1.20288,1.14475,0.70111,0.55887,0.62259,0.46349,0.95906,0.96594,1.12547,0.0068485,0.0068485,0.0068485
193,37363,1.03609,1.19689,1.14148,0.7007,0.55938,0.62259,0.46383,0.95878,0.96552,1.12515,0.006832,0.006832,0.006832
194,37620.3,1.04255,1.20398,1.14294,0.69899,0.56052,0.62301,0.46396,0.95855,0.9648,1.12494,0.0068155,0.0068155,0.0068155
195,37878.6,1.04331,1.20156,1.14355,0.69815,0.56142,0.62324,0.46428,0.95805,0.96403,1.12454,0.006799,0.006799,0.006799
196,38135.8,1.0434,1.20707,1.14569,0.69639,0.56222,0.62387,0.46496,0.95753,0.96328,1.12423,0.0067825,0.0067825,0.0067825
197,38393.2,1.04123,1.20051,1.14071,0.69776,0.56252,0.62405,0.46519,0.95743,0.96263,1.12398,0.006766,0.006766,0.006766
198,38650.8,1.04172,1.20792,1.14673,0.7,0.56202,0.62421,0.46532,0.95706,0.96207,1.12383,0.0067495,0.0067495,0.0067495
199,38908.2,1.04558,1.21024,1.14724,0.69997,0.56224,0.62433,0.46547,0.95722,0.96133,1.12386,0.006733,0.006733,0.006733
200,39166,1.03807,1.20195,1.14196,0.69751,0.56379,0.6247,0.46578,0.95707,0.96079,1.12367,0.0067165,0.0067165,0.0067165
201,39422.6,1.04845,1.20938,1.14761,0.69997,0.56252,0.62503,0.46611,0.95679,0.96004,1.12342,0.0067,0.0067,0.0067
202,39679.4,1.03327,1.19892,1.13973,0.69902,0.56375,0.62538,0.46637,0.9565,0.95917,1.12308,0.0066835,0.0066835,0.0066835
203,39936.9,1.04121,1.20087,1.14416,0.69745,0.56503,0.62538,0.46663,0.95601,0.95844,1.12251,0.006667,0.006667,0.006667
204,40193.8,1.03829,1.19675,1.14213,0.69749,0.56557,0.62549,0.46661,0.95567,0.95792,1.1221,0.0066505,0.0066505,0.0066505
205,40451.7,1.03087,1.20369,1.14026,0.69507,0.5677,0.62572,0.46688,0.95533,0.95726,1.12176,0.006634,0.006634,0.006634
206,40709.4,1.03721,1.19541,1.13993,0.69279,0.56902,0.62599,0.46698,0.95516,0.95696,1.12153,0.0066175,0.0066175,0.0066175
207,40966.5,1.03594,1.19256,1.14022,0.69063,0.57055,0.62612,0.46744,0.95485,0.95642,1.12122,0.006601,0.006601,0.006601
208,41223.9,1.04329,1.19481,1.14002,0.69594,0.56784,0.62614,0.46754,0.9548,0.9557,1.12114,0.0065845,0.0065845,0.0065845
209,41481.7,1.03656,1.19466,1.14024,0.69374,0.56938,0.6264,0.46765,0.95464,0.95526,1.12092,0.006568,0.006568,0.006568
210,41738.7,1.0375,1.20456,1.14384,0.69052,0.57189,0.62697,0.46795,0.9546,0.95476,1.12068,0.0065515,0.0065515,0.0065515
211,41996.5,1.03924,1.19446,1.14215,0.69052,0.57271,0.62726,0.46801,0.95444,0.95448,1.12045,0.006535,0.006535,0.006535
212,42253.1,1.03282,1.1861,1.1389,0.68891,0.57388,0.62726,0.46794,0.95409,0.95392,1.12004,0.0065185,0.0065185,0.0065185
213,42510.2,1.0385,1.19341,1.13917,0.68912,0.57479,0.62757,0.46782,0.9538,0.95314,1.11976,0.006502,0.006502,0.006502
214,42767.9,1.03902,1.19184,1.13862,0.69173,0.57438,0.62808,0.46808,0.9537,0.95267,1.11952,0.0064855,0.0064855,0.0064855
215,43025.2,1.03218,1.18615,1.13706,0.69028,0.57465,0.62816,0.46832,0.95355,0.95225,1.11944,0.006469,0.006469,0.006469
216,43282.2,1.03226,1.18664,1.13798,0.69319,0.57247,0.62839,0.46861,0.9538,0.95194,1.11948,0.0064525,0.0064525,0.0064525
217,43540.3,1.03226,1.18626,1.13556,0.69143,0.57312,0.62869,0.46851,0.9539,0.95167,1.11943,0.006436,0.006436,0.006436
218,43798.6,1.03182,1.19212,1.13851,0.69212,0.57362,0.6291,0.46883,0.95413,0.95115,1.11942,0.0064195,0.0064195,0.0064195
219,44056.4,1.0313,1.18896,1.13954,0.68966,0.57577,0.62951,0.46914,0.95411,0.95071,1.11924,0.006403,0.006403,0.006403
220,44314.4,1.02834,1.17642,1.13161,0.69085,0.57523,0.62982,0.46958,0.95404,0.95032,1.11913,0.0063865,0.0063865,0.0063865
221,44571.7,1.03152,1.1905,1.14011,0.6928,0.57428,0.63025,0.46997,0.95378,0.94968,1.11878,0.00637,0.00637,0.00637
222,44829,1.02977,1.1859,1.13481,0.69236,0.57503,0.63054,0.4703,0.95377,0.94898,1.11853,0.0063535,0.0063535,0.0063535
223,45086.3,1.03317,1.1859,1.13729,0.68968,0.57653,0.63055,0.47013,0.95373,0.94884,1.11844,0.006337,0.006337,0.006337
224,45343.9,1.03382,1.18694,1.13574,0.69196,0.57563,0.63086,0.47068,0.95353,0.94885,1.11816,0.0063205,0.0063205,0.0063205
225,45601.3,1.03365,1.18056,1.13698,0.68751,0.57799,0.63107,0.47093,0.95324,0.94831,1.11773,0.006304,0.006304,0.006304
226,45859,1.03005,1.19217,1.13653,0.68772,0.57777,0.63127,0.47141,0.95302,0.94781,1.11747,0.0062875,0.0062875,0.0062875
227,46117.3,1.02243,1.17819,1.13656,0.6902,0.57755,0.63173,0.47147,0.95279,0.94725,1.11724,0.006271,0.006271,0.006271
228,46373.6,1.03003,1.17859,1.13522,0.69427,0.57593,0.63191,0.47159,0.95254,0.94673,1.11705,0.0062545,0.0062545,0.0062545
229,46631.1,1.02652,1.17497,1.13367,0.69544,0.57732,0.63229,0.472,0.95237,0.94616,1.11686,0.006238,0.006238,0.006238
230,46887.7,1.02969,1.17377,1.13399,0.69622,0.57717,0.63276,0.4724,0.95219,0.94534,1.11664,0.0062215,0.0062215,0.0062215
231,47144.5,1.03009,1.17552,1.13452,0.69457,0.5778,0.63302,0.47254,0.9521,0.94464,1.11646,0.006205,0.006205,0.006205
232,47402.1,1.03577,1.17574,1.13609,0.69512,0.57774,0.6333,0.47268,0.95187,0.94429,1.11615,0.0061885,0.0061885,0.0061885
233,47659.7,1.02609,1.17715,1.13622,0.69577,0.57771,0.63337,0.47274,0.95154,0.94383,1.11591,0.006172,0.006172,0.006172
234,47917.3,1.02834,1.17294,1.13544,0.69644,0.57786,0.63372,0.47263,0.95117,0.9433,1.11563,0.0061555,0.0061555,0.0061555
235,48174.9,1.02472,1.17733,1.13174,0.69461,0.57957,0.63407,0.47311,0.95109,0.94279,1.11553,0.006139,0.006139,0.006139
236,48432.6,1.02905,1.17365,1.13463,0.69564,0.57958,0.63423,0.47348,0.95077,0.94227,1.11524,0.0061225,0.0061225,0.0061225
237,48690.3,1.02954,1.17262,1.13408,0.69488,0.58036,0.63434,0.47358,0.95066,0.94146,1.11496,0.006106,0.006106,0.006106
238,48948.5,1.02582,1.17702,1.13667,0.69582,0.57993,0.6347,0.47375,0.95048,0.94075,1.11478,0.0060895,0.0060895,0.0060895
239,49206.2,1.03116,1.18202,1.13705,0.69412,0.5809,0.63475,0.47376,0.95033,0.94087,1.11463,0.006073,0.006073,0.006073
240,49463.9,1.03308,1.17869,1.13295,0.69635,0.58027,0.635,0.47394,0.94987,0.94014,1.11409,0.0060565,0.0060565,0.0060565
241,49721.3,1.02908,1.17583,1.13354,0.69525,0.58021,0.63507,0.47399,0.94966,0.93977,1.11391,0.00604,0.00604,0.00604
242,49979.6,1.02686,1.16891,1.13362,0.69499,0.58011,0.63539,0.47425,0.94977,0.93926,1.11403,0.0060235,0.0060235,0.0060235
243,50237.6,1.02967,1.16734,1.13246,0.69533,0.58109,0.63569,0.47452,0.94929,0.93869,1.11363,0.006007,0.006007,0.006007
244,50495.7,1.02669,1.17598,1.13301,0.69464,0.58083,0.63582,0.47487,0.94927,0.93853,1.11359,0.0059905,0.0059905,0.0059905
245,50753.1,1.02876,1.17725,1.13395,0.69552,0.5806,0.63647,0.47524,0.94918,0.93851,1.11352,0.005974,0.005974,0.005974
246,51010.3,1.02992,1.17754,1.1355,0.69672,0.57998,0.63653,0.47523,0.94905,0.93822,1.1133,0.0059575,0.0059575,0.0059575
247,51268.4,1.03169,1.17354,1.13543,0.69876,0.57923,0.63666,0.47547,0.94891,0.93805,1.11312,0.005941,0.005941,0.005941
248,51526.2,1.03039,1.17038,1.13619,0.69799,0.57947,0.63687,0.47533,0.94902,0.93788,1.11307,0.0059245,0.0059245,0.0059245
249,51783.6,1.02457,1.16743,1.13118,0.69943,0.57828,0.63717,0.47554,0.94886,0.93777,1.11277,0.005908,0.005908,0.005908
250,52041.4,1.02829,1.16379,1.1317,0.70255,0.57709,0.63719,0.47586,0.94863,0.93727,1.11248,0.0058915,0.0058915,0.0058915
251,52298.4,1.02676,1.16845,1.13399,0.70705,0.57497,0.63734,0.4758,0.94829,0.93671,1.11213,0.005875,0.005875,0.005875
252,52555.9,1.02788,1.17172,1.13342,0.7051,0.57714,0.63734,0.47608,0.948,0.93635,1.11189,0.0058585,0.0058585,0.0058585
253,52813.4,1.02388,1.16572,1.13087,0.70442,0.57768,0.63746,0.47603,0.9479,0.93592,1.11168,0.005842,0.005842,0.005842
254,53070.8,1.02231,1.164,1.13125,0.70357,0.57814,0.63795,0.47639,0.94766,0.9352,1.11155,0.0058255,0.0058255,0.0058255
255,53328.5,1.02229,1.16449,1.1307,0.70453,0.57803,0.6385,0.4768,0.94728,0.93491,1.11124,0.005809,0.005809,0.005809
256,53586.1,1.02176,1.16635,1.13023,0.70256,0.57926,0.6389,0.47691,0.94707,0.93459,1.11095,0.0057925,0.0057925,0.0057925
257,53843.6,1.02977,1.16162,1.13064,0.70002,0.58087,0.63876,0.47685,0.94712,0.93424,1.11095,0.005776,0.005776,0.005776
258,54101.3,1.02968,1.17139,1.13416,0.69659,0.58324,0.63895,0.47698,0.94689,0.93421,1.1107,0.0057595,0.0057595,0.0057595
259,54359,1.01955,1.16072,1.13058,0.69716,0.5833,0.63924,0.47722,0.94681,0.93398,1.11061,0.005743,0.005743,0.005743
260,54616,1.02116,1.16267,1.13166,0.69646,0.58402,0.63949,0.47724,0.9469,0.93346,1.11055,0.0057265,0.0057265,0.0057265
261,54874.1,1.02314,1.15949,1.13088,0.69587,0.58415,0.63973,0.47752,0.94666,0.93336,1.11045,0.00571,0.00571,0.00571
262,55131.5,1.0213,1.15736,1.12649,0.7015,0.58282,0.6401,0.47786,0.94653,0.933,1.11037,0.0056935,0.0056935,0.0056935
263,55388.7,1.02252,1.15897,1.12877,0.70285,0.58126,0.64038,0.47805,0.94647,0.93267,1.11025,0.005677,0.005677,0.005677
264,55646.2,1.01828,1.15236,1.12981,0.70581,0.58007,0.64046,0.47821,0.94634,0.93235,1.11026,0.0056605,0.0056605,0.0056605
265,55903.3,1.01643,1.15078,1.12661,0.70541,0.57958,0.64053,0.47812,0.94622,0.93202,1.11001,0.005644,0.005644,0.005644
266,56160.2,1.01755,1.14788,1.12664,0.70406,0.57851,0.64046,0.47821,0.94594,0.93178,1.10978,0.0056275,0.0056275,0.0056275
267,56417.3,1.02123,1.14971,1.12707,0.70363,0.57897,0.64071,0.47847,0.94581,0.9315,1.10949,0.005611,0.005611,0.005611
268,56675.3,1.0198,1.15368,1.12652,0.7024,0.58081,0.64109,0.47872,0.94565,0.93116,1.10945,0.0055945,0.0055945,0.0055945
269,56933.5,1.02343,1.15412,1.12799,0.70698,0.57795,0.64132,0.4789,0.94534,0.93071,1.10919,0.005578,0.005578,0.005578
270,57191.4,1.01161,1.14851,1.1255,0.69306,0.57946,0.64157,0.47945,0.94506,0.92992,1.10876,0.0055615,0.0055615,0.0055615
271,57448.3,1.01517,1.15701,1.12847,0.69409,0.5809,0.64193,0.47946,0.94481,0.92997,1.10862,0.005545,0.005545,0.005545
272,57705.8,1.01652,1.15602,1.12925,0.69351,0.58153,0.64192,0.47973,0.9446,0.92946,1.10851,0.0055285,0.0055285,0.0055285
273,57963.3,1.01967,1.15592,1.12828,0.69108,0.58397,0.64194,0.47983,0.94434,0.92893,1.10828,0.005512,0.005512,0.005512
274,58219.8,1.01467,1.14315,1.12502,0.69502,0.58103,0.64207,0.47997,0.94449,0.92875,1.10828,0.0054955,0.0054955,0.0054955
275,58476.5,1.01137,1.14126,1.12303,0.69292,0.58261,0.64268,0.48017,0.9446,0.92823,1.10832,0.005479,0.005479,0.005479
276,58733.9,1.02272,1.15129,1.12751,0.69922,0.5795,0.6427,0.48026,0.9447,0.92786,1.10846,0.0054625,0.0054625,0.0054625
277,58990.8,1.014,1.14344,1.12366,0.69329,0.58395,0.64271,0.48013,0.94426,0.92788,1.1081,0.005446,0.005446,0.005446
278,59248,1.0189,1.15275,1.12812,0.69674,0.58171,0.64276,0.48019,0.94405,0.92744,1.10789,0.0054295,0.0054295,0.0054295
279,59505.6,1.01653,1.14355,1.12356,0.6945,0.5825,0.64276,0.48014,0.9439,0.9274,1.10774,0.005413,0.005413,0.005413
280,59762.7,1.0143,1.1504,1.12369,0.69903,0.58146,0.64315,0.48039,0.94394,0.9271,1.10765,0.0053965,0.0053965,0.0053965
281,60019.7,1.01701,1.14489,1.1258,0.69812,0.58204,0.64322,0.48063,0.94391,0.92696,1.10754,0.00538,0.00538,0.00538
282,60276.2,1.01355,1.14692,1.12635,0.69828,0.58282,0.64339,0.48085,0.94362,0.92659,1.10733,0.0053635,0.0053635,0.0053635
283,60533.4,1.0107,1.14072,1.12222,0.69746,0.58404,0.64351,0.48079,0.9435,0.92613,1.10724,0.005347,0.005347,0.005347
284,60790.6,1.01536,1.14441,1.12461,0.69555,0.58526,0.64383,0.48114,0.94332,0.92599,1.10694,0.0053305,0.0053305,0.0053305
285,61048.1,1.01233,1.14142,1.12486,0.69704,0.58409,0.64411,0.48129,0.94317,0.92553,1.10689,0.005314,0.005314,0.005314
286,61305.5,1.01227,1.14065,1.1231,0.69845,0.58428,0.64426,0.48159,0.94301,0.92518,1.10679,0.0052975,0.0052975,0.0052975
287,61562.2,1.01211,1.13638,1.12281,0.69759,0.58519,0.64425,0.48182,0.94267,0.92445,1.10672,0.005281,0.005281,0.005281
288,61819,1.01002,1.14313,1.12515,0.69642,0.58463,0.64445,0.48199,0.9424,0.92406,1.10655,0.0052645,0.0052645,0.0052645
289,62075.8,1.01112,1.13418,1.12115,0.69672,0.58519,0.64472,0.48212,0.9421,0.92369,1.10635,0.005248,0.005248,0.005248
290,62332.5,1.01436,1.14915,1.12733,0.69625,0.58573,0.64465,0.48215,0.9422,0.92317,1.10635,0.0052315,0.0052315,0.0052315
291,62589.5,1.01248,1.14213,1.12484,0.69541,0.58606,0.64483,0.48226,0.94189,0.92291,1.10613,0.005215,0.005215,0.005215
292,62846.6,1.01065,1.13621,1.12403,0.6961,0.58545,0.64514,0.4826,0.94175,0.92238,1.10584,0.0051985,0.0051985,0.0051985
293,63102.9,1.00763,1.13532,1.12049,0.69522,0.58583,0.64525,0.48249,0.94173,0.92223,1.10577,0.005182,0.005182,0.005182
294,63359.2,1.01014,1.13671,1.12405,0.69559,0.58579,0.6453,0.4825,0.94181,0.9221,1.10572,0.0051655,0.0051655,0.0051655
295,63616.4,1.00812,1.12839,1.12109,0.69556,0.58671,0.6455,0.48272,0.94174,0.92201,1.10559,0.005149,0.005149,0.005149
296,63873.8,1.01017,1.13382,1.12266,0.69687,0.58589,0.64572,0.48275,0.94168,0.92134,1.10557,0.0051325,0.0051325,0.0051325
297,64131.1,1.01262,1.13637,1.12069,0.69505,0.58612,0.64568,0.48265,0.94141,0.92071,1.10522,0.005116,0.005116,0.005116
298,64388.3,1.01188,1.13341,1.1212,0.69632,0.58544,0.64589,0.48298,0.94107,0.92026,1.10486,0.0050995,0.0050995,0.0050995
299,64644.7,1.01435,1.12334,1.12064,0.69737,0.58521,0.64653,0.48324,0.94125,0.91999,1.105,0.005083,0.005083,0.005083
300,64901.2,1.00952,1.13871,1.12287,0.69785,0.58737,0.64673,0.4835,0.94114,0.91971,1.10499,0.0050665,0.0050665,0.0050665
301,65158.3,1.0053,1.12192,1.12091,0.69408,0.58954,0.64652,0.48373,0.94079,0.91926,1.10461,0.00505,0.00505,0.00505
302,65415.3,1.00744,1.12303,1.1189,0.69628,0.58871,0.64673,0.48397,0.9405,0.91901,1.10441,0.0050335,0.0050335,0.0050335
303,65671.8,1.00506,1.12238,1.11869,0.69406,0.58999,0.64713,0.48417,0.94025,0.91863,1.10406,0.005017,0.005017,0.005017
304,65928.9,1.01309,1.12992,1.12311,0.69783,0.5883,0.64742,0.4843,0.94021,0.9183,1.10407,0.0050005,0.0050005,0.0050005
305,66185.5,1.00669,1.12352,1.11999,0.70231,0.58328,0.64722,0.48424,0.9398,0.91812,1.10364,0.004984,0.004984,0.004984
306,66441.9,1.00515,1.11662,1.11599,0.70395,0.58322,0.64735,0.48451,0.93959,0.9178,1.10336,0.0049675,0.0049675,0.0049675
307,66699.3,1.00284,1.11842,1.11867,0.70817,0.58101,0.64752,0.48455,0.93953,0.91751,1.10336,0.004951,0.004951,0.004951
308,66956.9,1.00434,1.12538,1.1188,0.71151,0.58132,0.64762,0.48492,0.93949,0.9173,1.10333,0.0049345,0.0049345,0.0049345
309,67214,1.00632,1.12348,1.1166,0.70519,0.58401,0.64767,0.48496,0.93945,0.91696,1.10323,0.004918,0.004918,0.004918
310,67471.4,1.00342,1.12264,1.11719,0.71019,0.58233,0.64799,0.4852,0.93913,0.91656,1.10301,0.0049015,0.0049015,0.0049015
311,67729.5,1.00294,1.11964,1.11821,0.71108,0.58199,0.64813,0.48531,0.93911,0.91629,1.10284,0.004885,0.004885,0.004885
312,67986.7,1.00842,1.1204,1.11674,0.70781,0.58382,0.64854,0.48554,0.93921,0.91595,1.10289,0.0048685,0.0048685,0.0048685
313,68242.8,1.00495,1.12109,1.11949,0.70793,0.58423,0.64866,0.48562,0.93944,0.91571,1.10288,0.004852,0.004852,0.004852
314,68499.5,1.00811,1.1218,1.11953,0.70577,0.58555,0.64877,0.4858,0.93926,0.9153,1.10273,0.0048355,0.0048355,0.0048355
315,68756.8,0.99966,1.11721,1.11574,0.70511,0.58667,0.64885,0.48607,0.93901,0.91492,1.10242,0.004819,0.004819,0.004819
316,69013.9,1.00315,1.12138,1.11662,0.70408,0.58669,0.64912,0.48604,0.93878,0.91453,1.10222,0.0048025,0.0048025,0.0048025
317,69270.9,1.00645,1.12441,1.11939,0.70418,0.58727,0.64919,0.48628,0.93874,0.91413,1.10217,0.004786,0.004786,0.004786
318,69528.4,0.99974,1.11851,1.11815,0.69613,0.59236,0.64946,0.48627,0.93856,0.91362,1.1019,0.0047695,0.0047695,0.0047695
319,69785.8,1.00332,1.11867,1.11787,0.69632,0.59255,0.64967,0.48646,0.93843,0.9133,1.10172,0.004753,0.004753,0.004753
320,70043.9,0.99846,1.10819,1.11393,0.69667,0.59152,0.64987,0.48653,0.93809,0.91284,1.10153,0.0047365,0.0047365,0.0047365
321,70301.6,1.00586,1.11272,1.1194,0.70023,0.58805,0.64977,0.48646,0.93801,0.91249,1.1014,0.00472,0.00472,0.00472
322,70558.6,0.99458,1.09721,1.11304,0.70241,0.58697,0.64988,0.48659,0.93791,0.91212,1.10136,0.0047035,0.0047035,0.0047035
323,70816,1.00297,1.11286,1.11565,0.70431,0.58642,0.64992,0.48673,0.93769,0.91192,1.10113,0.004687,0.004687,0.004687
324,71073.3,0.99815,1.11585,1.11503,0.70336,0.58737,0.65039,0.48708,0.93741,0.91142,1.10105,0.0046705,0.0046705,0.0046705
325,71331,1.00018,1.10984,1.11495,0.69812,0.59122,0.64999,0.48658,0.93746,0.91125,1.10106,0.004654,0.004654,0.004654
326,71587.8,0.99731,1.11526,1.11835,0.69639,0.5937,0.65043,0.48719,0.93724,0.91107,1.10089,0.0046375,0.0046375,0.0046375
327,71845.5,0.99816,1.11848,1.11635,0.69433,0.59524,0.65095,0.48747,0.9372,0.91089,1.10085,0.004621,0.004621,0.004621
328,72103,0.9951,1.10802,1.11229,0.69466,0.5951,0.65102,0.48761,0.93732,0.91054,1.10076,0.0046045,0.0046045,0.0046045
329,72360.4,0.99405,1.10014,1.11085,0.69589,0.59432,0.65103,0.48773,0.93714,0.91014,1.10055,0.004588,0.004588,0.004588
330,72617.4,0.99688,1.09913,1.11223,0.6935,0.59608,0.65128,0.48783,0.93715,0.90948,1.10054,0.0045715,0.0045715,0.0045715
331,72875,1.00082,1.11216,1.11689,0.69046,0.59709,0.65165,0.48813,0.93702,0.90912,1.10016,0.004555,0.004555,0.004555
332,73133.1,0.99613,1.11912,1.11634,0.69067,0.59744,0.6518,0.48815,0.93658,0.90887,1.09983,0.0045385,0.0045385,0.0045385
333,73390.1,0.99908,1.09836,1.11173,0.69017,0.59805,0.65196,0.48821,0.93644,0.9086,1.09975,0.004522,0.004522,0.004522
334,73647.7,0.99431,1.1058,1.11384,0.68955,0.59901,0.65226,0.48844,0.93617,0.90837,1.09942,0.0045055,0.0045055,0.0045055
335,73905.6,0.99221,1.10108,1.11289,0.68822,0.60037,0.65294,0.48915,0.93643,0.90802,1.09957,0.004489,0.004489,0.004489
336,74162.1,0.99556,1.09554,1.11073,0.69126,0.59937,0.65293,0.48898,0.9362,0.9076,1.09922,0.0044725,0.0044725,0.0044725
337,74419,0.99265,1.10164,1.11443,0.68828,0.60126,0.65295,0.48897,0.93616,0.90709,1.09907,0.004456,0.004456,0.004456
338,74676.5,0.9941,1.1031,1.11513,0.6901,0.60021,0.65254,0.48913,0.9358,0.90678,1.09879,0.0044395,0.0044395,0.0044395
339,74934.1,0.99249,1.09775,1.10985,0.69045,0.60052,0.65282,0.48919,0.93569,0.9064,1.09865,0.004423,0.004423,0.004423
340,75191.4,0.99467,1.09673,1.11086,0.69166,0.6003,0.65318,0.48942,0.93512,0.90604,1.09836,0.0044065,0.0044065,0.0044065
341,75448.3,0.99791,1.10253,1.11569,0.69068,0.60171,0.6542,0.48987,0.93507,0.90554,1.09839,0.00439,0.00439,0.00439
342,75705.9,0.98869,1.10163,1.11137,0.69215,0.60101,0.65428,0.49012,0.93486,0.90529,1.09811,0.0043735,0.0043735,0.0043735
343,75963.3,0.99007,1.08805,1.11009,0.69577,0.59799,0.65428,0.49011,0.93481,0.90487,1.09795,0.004357,0.004357,0.004357
344,76220.6,0.99538,1.09904,1.11138,0.69782,0.59693,0.65448,0.49023,0.93481,0.90477,1.09792,0.0043405,0.0043405,0.0043405
345,76477.9,0.99514,1.10244,1.11529,0.69587,0.59992,0.65423,0.48999,0.9346,0.90444,1.09778,0.004324,0.004324,0.004324
346,76735.6,0.98984,1.09551,1.10963,0.69522,0.60174,0.65425,0.49021,0.93454,0.90382,1.09778,0.0043075,0.0043075,0.0043075
347,76993,0.99582,1.09959,1.11448,0.69807,0.59972,0.6543,0.49084,0.93438,0.90329,1.09768,0.004291,0.004291,0.004291
348,77250.4,0.99223,1.09033,1.11021,0.69751,0.60086,0.65472,0.49075,0.9344,0.90307,1.09761,0.0042745,0.0042745,0.0042745
349,77508.2,0.99375,1.09035,1.11041,0.69767,0.60171,0.65503,0.49099,0.9345,0.90262,1.09763,0.004258,0.004258,0.004258
350,77765.1,0.99224,1.09089,1.10787,0.69798,0.60105,0.65524,0.49132,0.93421,0.90217,1.0974,0.0042415,0.0042415,0.0042415
351,78022.1,0.99027,1.08999,1.10958,0.69751,0.60057,0.65519,0.49154,0.93379,0.90191,1.09695,0.004225,0.004225,0.004225
352,78279.4,0.99116,1.09477,1.11179,0.69989,0.59987,0.65571,0.49195,0.93349,0.90127,1.09671,0.0042085,0.0042085,0.0042085
353,78536.2,0.99337,1.09062,1.11039,0.70074,0.6003,0.65574,0.49186,0.93344,0.9012,1.09666,0.004192,0.004192,0.004192
354,78793.2,0.9927,1.0865,1.10853,0.70274,0.59942,0.65622,0.49231,0.93315,0.90114,1.09637,0.0041755,0.0041755,0.0041755
355,79050.7,0.99261,1.09566,1.10838,0.70218,0.59985,0.65601,0.49232,0.93279,0.90112,1.09604,0.004159,0.004159,0.004159
356,79307.8,0.99344,1.09519,1.10818,0.70144,0.60109,0.65599,0.49241,0.93274,0.90093,1.09588,0.0041425,0.0041425,0.0041425
357,79564.6,0.99237,1.08708,1.10936,0.70237,0.59986,0.65612,0.49279,0.93243,0.90079,1.09563,0.004126,0.004126,0.004126
358,79821.4,0.98997,1.08485,1.10448,0.70394,0.59854,0.65683,0.49315,0.93226,0.90034,1.09547,0.0041095,0.0041095,0.0041095
359,80078.7,0.98976,1.08651,1.10907,0.70388,0.59858,0.65715,0.49325,0.93223,0.90044,1.09526,0.004093,0.004093,0.004093
360,80335.8,0.98688,1.08217,1.10574,0.70403,0.5983,0.65736,0.49321,0.93232,0.89982,1.09537,0.0040765,0.0040765,0.0040765
361,80593.9,0.99012,1.08486,1.10981,0.70261,0.59918,0.65756,0.49345,0.93215,0.89938,1.09518,0.00406,0.00406,0.00406
362,80851.8,0.99059,1.08681,1.10771,0.70112,0.60092,0.65791,0.49351,0.93181,0.89921,1.09488,0.0040435,0.0040435,0.0040435
363,81109.4,0.98623,1.08123,1.10672,0.69949,0.6027,0.65809,0.49364,0.93167,0.89893,1.0948,0.004027,0.004027,0.004027
364,81367.1,0.98581,1.08473,1.10841,0.69729,0.60327,0.65781,0.49374,0.93167,0.89869,1.09465,0.0040105,0.0040105,0.0040105
365,81624.2,0.98736,1.0773,1.10895,0.69843,0.60386,0.65841,0.49394,0.93158,0.89852,1.0945,0.003994,0.003994,0.003994
366,81881.4,0.98393,1.07906,1.10413,0.69982,0.60286,0.65856,0.49407,0.93145,0.89806,1.09445,0.0039775,0.0039775,0.0039775
367,82138.5,0.98352,1.08174,1.10693,0.69909,0.60308,0.65858,0.49412,0.93138,0.89752,1.09427,0.003961,0.003961,0.003961
368,82396.3,0.98587,1.08275,1.1083,0.69808,0.60363,0.65849,0.49409,0.93107,0.89704,1.09411,0.0039445,0.0039445,0.0039445
369,82653.8,0.98363,1.06925,1.10065,0.69768,0.60362,0.65852,0.49435,0.93128,0.89691,1.09409,0.003928,0.003928,0.003928
370,82911.3,0.98579,1.0791,1.10739,0.69765,0.60402,0.65872,0.49442,0.93123,0.8968,1.09391,0.0039115,0.0039115,0.0039115
371,83168.8,0.98765,1.07564,1.10705,0.69907,0.60398,0.65864,0.49444,0.9313,0.89666,1.09368,0.003895,0.003895,0.003895
372,83425.7,0.98537,1.07874,1.10365,0.70192,0.60145,0.65885,0.4947,0.93113,0.89646,1.09343,0.0038785,0.0038785,0.0038785
373,83683.7,0.98244,1.07385,1.10442,0.7016,0.60184,0.65882,0.49445,0.931,0.89594,1.09326,0.003862,0.003862,0.003862
374,83941.5,0.98379,1.0698,1.10541,0.70411,0.60059,0.65899,0.49471,0.93089,0.89575,1.09308,0.0038455,0.0038455,0.0038455
375,84198.8,0.98559,1.07222,1.10424,0.70071,0.60529,0.65922,0.49513,0.93089,0.89524,1.09301,0.003829,0.003829,0.003829
376,84455.6,0.98021,1.06908,1.10247,0.70383,0.60281,0.65941,0.49501,0.93093,0.89512,1.09302,0.0038125,0.0038125,0.0038125
