epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,96586.8,0.94359,1.04446,1.11162,0.71427,0.57595,0.64233,0.48585,0.91466,0.91128,1.13485,0.0069145,0.0069145,0.0069145
189,97102.8,0.94318,1.04872,1.11043,0.71505,0.5761,0.64266,0.48584,0.91474,0.91069,1.13467,0.006898,0.006898,0.006898
190,97617.5,0.93881,1.04714,1.10996,0.71308,0.57707,0.64284,0.48629,0.91436,0.90981,1.13423,0.0068815,0.0068815,0.0068815
191,98131.7,0.94041,1.04269,1.10844,0.71271,0.57814,0.64313,0.48638,0.91395,0.90877,1.13405,0.006865,0.006865,0.006865
192,98646,0.93755,1.03903,1.10645,0.7125,0.57931,0.64334,0.48679,0.9136,0.90759,1.13369,0.0068485,0.0068485,0.0068485
193,99159.9,0.94176,1.04668,1.10796,0.7146,0.57798,0.64374,0.48715,0.91343,0.90674,1.13347,0.006832,0.006832,0.006832
194,99672.2,0.94103,1.04598,1.10849,0.71536,0.5773,0.64407,0.48724,0.91317,0.90582,1.13312,0.0068155,0.0068155,0.0068155
195,100186,0.94158,1.03781,1.10687,0.71489,0.57834,0.64457,0.4877,0.91296,0.90502,1.13278,0.006799,0.006799,0.006799
196,100700,0.93502,1.03995,1.10575,0.71827,0.57613,0.64452,0.48767,0.91286,0.90444,1.13261,0.0067825,0.0067825,0.0067825
197,101216,0.93744,1.03802,1.10667,0.71393,0.57862,0.64426,0.48759,0.91246,0.90401,1.13206,0.006766,0.006766,0.006766
198,101728,0.93911,1.04028,1.10913,0.71607,0.5785,0.64458,0.4879,0.91236,0.90349,1.1321,0.0067495,0.0067495,0.0067495
199,102243,0.9393,1.041,1.10974,0.71538,0.58005,0.64485,0.48804,0.9121,0.90282,1.1318,0.006733,0.006733,0.006733
200,102756,0.93706,1.0384,1.10486,0.69761,0.58251,0.6454,0.48831,0.91195,0.90214,1.13136,0.0067165,0.0067165,0.0067165
201,103270,0.93978,1.03742,1.10701,0.69878,0.58275,0.64619,0.48891,0.91192,0.90175,1.1313,0.0067,0.0067,0.0067
202,103783,0.93859,1.03466,1.10721,0.70112,0.58186,0.64616,0.48894,0.9117,0.90137,1.13116,0.0066835,0.0066835,0.0066835
203,104297,0.93649,1.03733,1.10789,0.69769,0.58377,0.64673,0.48919,0.91121,0.90065,1.13086,0.006667,0.006667,0.006667
204,104810,0.93519,1.03866,1.10866,0.70209,0.5812,0.64728,0.48945,0.91099,0.90004,1.13073,0.0066505,0.0066505,0.0066505
205,105324,0.93456,1.03695,1.106,0.69949,0.58249,0.64756,0.48983,0.91072,0.89998,1.13058,0.006634,0.006634,0.006634
206,105837,0.93814,1.03273,1.10641,0.70051,0.58053,0.64701,0.48966,0.91052,0.89959,1.13047,0.0066175,0.0066175,0.0066175
207,106350,0.93902,1.03535,1.10814,0.7021,0.58135,0.64744,0.49018,0.91023,0.89894,1.13041,0.006601,0.006601,0.006601
208,106863,0.93054,1.02716,1.10398,0.70219,0.58144,0.64786,0.49044,0.90995,0.89826,1.13025,0.0065845,0.0065845,0.0065845
209,107378,0.9322,1.02929,1.10438,0.70116,0.58246,0.6485,0.49084,0.90981,0.89755,1.12989,0.006568,0.006568,0.006568
210,107894,0.93585,1.0343,1.10652,0.69594,0.58751,0.64848,0.49085,0.90944,0.89707,1.12968,0.0065515,0.0065515,0.0065515
211,108408,0.93655,1.036,1.10766,0.69683,0.58779,0.64871,0.49087,0.90906,0.8964,1.12935,0.006535,0.006535,0.006535
212,108922,0.93514,1.02592,1.10522,0.70039,0.58862,0.6493,0.49138,0.90901,0.89582,1.12937,0.0065185,0.0065185,0.0065185
213,109436,0.93327,1.02989,1.10263,0.70119,0.5883,0.64969,0.49153,0.90911,0.89499,1.12927,0.006502,0.006502,0.006502
214,109952,0.93174,1.02662,1.10301,0.70117,0.58956,0.64992,0.49178,0.90875,0.89485,1.12901,0.0064855,0.0064855,0.0064855
215,110467,0.93034,1.0252,1.10393,0.70094,0.59055,0.65006,0.49224,0.90841,0.89461,1.12881,0.006469,0.006469,0.006469
216,110983,0.93469,1.02347,1.10388,0.70048,0.59142,0.65011,0.49246,0.90816,0.89423,1.12864,0.0064525,0.0064525,0.0064525
217,111498,0.93146,1.02176,1.09937,0.70166,0.59133,0.65055,0.49266,0.90779,0.89364,1.12812,0.006436,0.006436,0.006436
218,112014,0.93692,1.03384,1.10406,0.7006,0.59237,0.65099,0.49331,0.90724,0.89301,1.12758,0.0064195,0.0064195,0.0064195
219,112530,0.93083,1.02282,1.09995,0.69642,0.59462,0.65111,0.49328,0.90703,0.89254,1.127,0.006403,0.006403,0.006403
220,113045,0.93732,1.03048,1.1043,0.69932,0.59313,0.65143,0.49325,0.90697,0.89171,1.12684,0.0063865,0.0063865,0.0063865
221,113561,0.93078,1.0217,1.10145,0.696,0.59593,0.65174,0.49332,0.9068,0.89079,1.12655,0.00637,0.00637,0.00637
222,114078,0.92976,1.02149,1.10239,0.69515,0.59718,0.65216,0.4937,0.90651,0.89003,1.12625,0.0063535,0.0063535,0.0063535
223,114594,0.93261,1.02367,1.10267,0.69518,0.59779,0.65219,0.49375,0.90642,0.88948,1.12611,0.006337,0.006337,0.006337
224,115109,0.93312,1.02329,1.10173,0.69743,0.59664,0.65273,0.49379,0.90585,0.88893,1.1257,0.0063205,0.0063205,0.0063205
225,115625,0.92926,1.01739,1.10071,0.69669,0.59604,0.65305,0.49391,0.90559,0.88847,1.12553,0.006304,0.006304,0.006304
226,116141,0.92804,1.01884,1.10062,0.69556,0.59569,0.65318,0.49416,0.90543,0.88791,1.12522,0.0062875,0.0062875,0.0062875
227,116658,0.92715,1.01422,1.09907,0.6963,0.59616,0.65339,0.49426,0.90523,0.8874,1.12496,0.006271,0.006271,0.006271
228,117173,0.92949,1.01551,1.1034,0.69718,0.59683,0.65372,0.49469,0.90523,0.88696,1.12508,0.0062545,0.0062545,0.0062545
229,117689,0.93037,1.01408,1.10008,0.69772,0.59679,0.65391,0.49502,0.90522,0.88663,1.12502,0.006238,0.006238,0.006238
230,118206,0.92761,1.01179,1.10107,0.69995,0.59573,0.65398,0.49486,0.90497,0.88629,1.12487,0.0062215,0.0062215,0.0062215
231,118723,0.9257,1.0129,1.09892,0.70311,0.59394,0.65412,0.49513,0.90484,0.88599,1.1249,0.006205,0.006205,0.006205
232,119239,0.92765,1.01088,1.10065,0.70559,0.59263,0.6542,0.49554,0.9048,0.88504,1.12483,0.0061885,0.0061885,0.0061885
233,119754,0.92895,1.01723,1.10168,0.70332,0.5953,0.65454,0.49581,0.90445,0.88475,1.12465,0.006172,0.006172,0.006172
234,120270,0.92661,1.01113,1.1008,0.70606,0.59448,0.65482,0.49563,0.90434,0.88433,1.1247,0.0061555,0.0061555,0.0061555
235,120786,0.9285,1.01461,1.10028,0.70667,0.59402,0.65492,0.49612,0.9042,0.88366,1.12471,0.006139,0.006139,0.006139
236,121302,0.92792,1.01218,1.09881,0.70531,0.59503,0.65493,0.49609,0.90425,0.88327,1.12451,0.0061225,0.0061225,0.0061225
237,121818,0.9244,1.01593,1.09896,0.70506,0.59542,0.65538,0.4962,0.90382,0.88267,1.12422,0.006106,0.006106,0.006106
238,122334,0.92273,1.00936,1.09852,0.70438,0.59684,0.65574,0.49661,0.9039,0.88228,1.12421,0.0060895,0.0060895,0.0060895
239,122849,0.92444,1.01244,1.10052,0.70579,0.59621,0.65578,0.49671,0.90397,0.88205,1.12406,0.006073,0.006073,0.006073
240,123365,0.92884,1.01408,1.10007,0.70708,0.59529,0.6558,0.49711,0.90359,0.88148,1.12383,0.0060565,0.0060565,0.0060565
241,123881,0.92419,1.01025,1.09998,0.70432,0.596,0.65586,0.49733,0.9032,0.88131,1.1235,0.00604,0.00604,0.00604
242,124397,0.92484,1.01041,1.0994,0.70465,0.59627,0.65592,0.4973,0.90313,0.88113,1.12339,0.0060235,0.0060235,0.0060235
243,124915,0.92712,1.0085,1.10105,0.70222,0.59617,0.65592,0.49735,0.903,0.88061,1.12326,0.006007,0.006007,0.006007
244,125431,0.92373,1.00857,1.09751,0.70257,0.59667,0.65611,0.49756,0.90258,0.88036,1.12273,0.0059905,0.0059905,0.0059905
245,125948,0.9271,1.01346,1.09899,0.70168,0.59626,0.65621,0.4978,0.90219,0.87988,1.12232,0.005974,0.005974,0.005974
246,126464,0.92052,1.00372,1.09827,0.70447,0.59438,0.65632,0.49785,0.90198,0.8796,1.12224,0.0059575,0.0059575,0.0059575
247,126979,0.91702,1.00049,1.09668,0.70514,0.59427,0.65688,0.4984,0.90197,0.87903,1.12222,0.005941,0.005941,0.005941
248,127496,0.92341,1.00705,1.09831,0.70372,0.59578,0.65725,0.4986,0.90168,0.87857,1.12191,0.0059245,0.0059245,0.0059245
249,128011,0.91828,1.00151,1.09599,0.70369,0.59507,0.65747,0.49865,0.90116,0.87788,1.1216,0.005908,0.005908,0.005908
250,128526,0.92126,1.00182,1.09885,0.70768,0.59171,0.65789,0.49905,0.90102,0.87737,1.12141,0.0058915,0.0058915,0.0058915
251,129042,0.92214,1.00449,1.09827,0.70925,0.59144,0.65814,0.49932,0.90078,0.87734,1.12119,0.005875,0.005875,0.005875
252,129556,0.9209,1.00448,1.09773,0.70276,0.59595,0.65792,0.49913,0.90067,0.87688,1.12092,0.0058585,0.0058585,0.0058585
253,130072,0.92002,0.99751,1.09574,0.70306,0.59656,0.65816,0.4994,0.90029,0.87644,1.12053,0.005842,0.005842,0.005842
254,130590,0.91798,0.99675,1.09432,0.7042,0.59565,0.65805,0.49962,0.90026,0.8764,1.12052,0.0058255,0.0058255,0.0058255
255,131107,0.92047,0.99815,1.09587,0.70461,0.5965,0.65854,0.49976,0.90005,0.87627,1.12041,0.005809,0.005809,0.005809
256,131624,0.91741,1.00109,1.09627,0.70683,0.59526,0.65879,0.50017,0.90007,0.87576,1.12034,0.0057925,0.0057925,0.0057925
257,132140,0.91937,0.99634,1.09472,0.69271,0.60063,0.65857,0.50011,0.90003,0.87519,1.12036,0.005776,0.005776,0.005776
258,132656,0.92016,1.00057,1.09437,0.69354,0.59963,0.65856,0.49998,0.89998,0.87495,1.12034,0.0057595,0.0057595,0.0057595
259,133173,0.91537,0.99963,1.0955,0.69525,0.60019,0.6589,0.50027,0.89962,0.8745,1.12024,0.005743,0.005743,0.005743
260,133689,0.91518,0.99253,1.09231,0.69435,0.60102,0.65922,0.50038,0.89927,0.87415,1.11993,0.0057265,0.0057265,0.0057265
261,134205,0.91515,0.99325,1.09487,0.69425,0.60189,0.65929,0.50056,0.89887,0.87367,1.11984,0.00571,0.00571,0.00571
262,134720,0.92079,0.9931,1.09661,0.69702,0.60199,0.65936,0.50077,0.8986,0.8735,1.11972,0.0056935,0.0056935,0.0056935
263,135235,0.91707,0.99732,1.09516,0.69757,0.60242,0.65976,0.5009,0.89843,0.87319,1.11966,0.005677,0.005677,0.005677
264,135751,0.91739,0.99674,1.09347,0.69792,0.60209,0.6601,0.50105,0.89806,0.87265,1.11927,0.0056605,0.0056605,0.0056605
265,136268,0.91927,0.99705,1.09473,0.6969,0.60271,0.66022,0.50121,0.89818,0.87224,1.11927,0.005644,0.005644,0.005644
266,136784,0.9142,0.9952,1.09423,0.70068,0.60117,0.66056,0.50146,0.89804,0.87196,1.11887,0.0056275,0.0056275,0.0056275
267,137300,0.9158,0.99131,1.09367,0.70475,0.59868,0.66093,0.50149,0.89773,0.87165,1.1186,0.005611,0.005611,0.005611
268,137815,0.9173,0.98815,1.09315,0.70466,0.59921,0.661,0.50139,0.89769,0.8714,1.11843,0.0055945,0.0055945,0.0055945
269,138332,0.915,0.9976,1.09495,0.70129,0.60143,0.66094,0.50153,0.89756,0.87102,1.11847,0.005578,0.005578,0.005578
270,138849,0.91556,0.99251,1.09255,0.70545,0.6001,0.66091,0.50183,0.89739,0.87047,1.11836,0.0055615,0.0055615,0.0055615
271,139364,0.91241,0.98747,1.0893,0.70728,0.59825,0.6612,0.50176,0.89712,0.8701,1.11783,0.005545,0.005545,0.005545
272,139879,0.91308,0.99007,1.09169,0.70487,0.59875,0.66141,0.5019,0.89669,0.87015,1.11749,0.0055285,0.0055285,0.0055285
273,140395,0.91134,0.98641,1.09267,0.70546,0.59884,0.66153,0.50213,0.89661,0.8697,1.11748,0.005512,0.005512,0.005512
274,140912,0.91405,0.98741,1.0938,0.70379,0.59897,0.66161,0.50235,0.89667,0.86954,1.11738,0.0054955,0.0054955,0.0054955
275,141427,0.91421,0.9875,1.09099,0.69927,0.60305,0.66134,0.50219,0.89638,0.86931,1.11696,0.005479,0.005479,0.005479
276,141943,0.91771,0.9906,1.09307,0.7012,0.60159,0.66143,0.50231,0.89619,0.86909,1.11675,0.0054625,0.0054625,0.0054625
277,142459,0.91168,0.98271,1.09176,0.70243,0.60121,0.66176,0.50275,0.89622,0.86898,1.11681,0.005446,0.005446,0.005446
278,142975,0.91628,0.99164,1.08997,0.70217,0.60212,0.66203,0.50254,0.89653,0.86859,1.11665,0.0054295,0.0054295,0.0054295
279,143492,0.91302,0.97939,1.08947,0.69633,0.6071,0.66218,0.50288,0.8965,0.86782,1.11662,0.005413,0.005413,0.005413
280,144008,0.91218,0.98474,1.08962,0.69816,0.6067,0.66237,0.50281,0.89648,0.86784,1.11648,0.0053965,0.0053965,0.0053965
281,144524,0.91387,0.98492,1.09075,0.69905,0.60434,0.66234,0.50273,0.89648,0.86779,1.1164,0.00538,0.00538,0.00538
282,145040,0.91186,0.97946,1.09055,0.6973,0.60513,0.66252,0.50289,0.89624,0.86745,1.11604,0.0053635,0.0053635,0.0053635
283,145556,0.90988,0.98315,1.0892,0.69893,0.60585,0.6632,0.50344,0.89614,0.86734,1.11571,0.005347,0.005347,0.005347
284,146071,0.91067,0.98013,1.09051,0.70171,0.60377,0.66337,0.50354,0.89598,0.86702,1.11562,0.0053305,0.0053305,0.0053305
285,146588,0.91057,0.98001,1.09064,0.70081,0.6033,0.66337,0.50352,0.89564,0.86718,1.11531,0.005314,0.005314,0.005314
286,147104,0.91239,0.98136,1.09065,0.70054,0.60365,0.66422,0.50467,0.8951,0.86667,1.11497,0.0052975,0.0052975,0.0052975
287,147622,0.91157,0.97981,1.09103,0.6988,0.60487,0.66432,0.50449,0.89497,0.8662,1.11481,0.005281,0.005281,0.005281
288,148138,0.90785,0.98604,1.09172,0.70273,0.60381,0.66462,0.50496,0.89489,0.86557,1.11492,0.0052645,0.0052645,0.0052645
289,148655,0.90676,0.97552,1.0889,0.71436,0.59966,0.66504,0.50533,0.89516,0.8654,1.11509,0.005248,0.005248,0.005248
290,149171,0.90433,0.97657,1.08907,0.7138,0.60018,0.66512,0.50565,0.89508,0.86491,1.11499,0.0052315,0.0052315,0.0052315
291,149688,0.90793,0.97615,1.08905,0.71592,0.59881,0.66518,0.50569,0.89502,0.86463,1.11503,0.005215,0.005215,0.005215
292,150205,0.90993,0.98133,1.09066,0.71239,0.6011,0.66592,0.50616,0.89497,0.86432,1.11498,0.0051985,0.0051985,0.0051985
293,150721,0.90996,0.97387,1.08657,0.70996,0.60336,0.666,0.50619,0.89493,0.86391,1.11491,0.005182,0.005182,0.005182
294,151238,0.90726,0.97314,1.08726,0.705,0.60505,0.66617,0.50632,0.89459,0.86362,1.11459,0.0051655,0.0051655,0.0051655
295,151752,0.90726,0.97482,1.08806,0.70339,0.60508,0.66626,0.50657,0.89423,0.86353,1.11418,0.005149,0.005149,0.005149
296,152269,0.90967,0.97916,1.09037,0.69785,0.60905,0.66652,0.5067,0.89423,0.86324,1.11421,0.0051325,0.0051325,0.0051325
297,152785,0.90649,0.97798,1.08892,0.7004,0.60787,0.66638,0.50639,0.89381,0.86324,1.11409,0.005116,0.005116,0.005116
298,153301,0.91,0.97496,1.08886,0.7022,0.60699,0.66641,0.50665,0.89384,0.8628,1.11418,0.0050995,0.0050995,0.0050995
299,153817,0.90494,0.96663,1.08632,0.7021,0.60699,0.66658,0.50671,0.89364,0.86207,1.11396,0.005083,0.005083,0.005083
300,154333,0.90605,0.97145,1.0878,0.70263,0.60748,0.66728,0.50748,0.89332,0.86171,1.11354,0.0050665,0.0050665,0.0050665
301,154848,0.90565,0.96907,1.08849,0.70078,0.6098,0.66758,0.50744,0.89279,0.86151,1.11315,0.00505,0.00505,0.00505
302,155364,0.9023,0.96516,1.08345,0.69892,0.61055,0.66751,0.50772,0.89251,0.86103,1.1129,0.0050335,0.0050335,0.0050335
303,155880,0.90624,0.96396,1.08503,0.70291,0.61008,0.66748,0.50793,0.8925,0.8607,1.11258,0.005017,0.005017,0.005017
304,156396,0.90354,0.96617,1.08595,0.70206,0.6109,0.66727,0.50767,0.89238,0.86018,1.11238,0.0050005,0.0050005,0.0050005
305,156913,0.90124,0.96635,1.08453,0.70513,0.60835,0.66768,0.50771,0.89236,0.85998,1.11217,0.004984,0.004984,0.004984
306,157429,0.90519,0.96577,1.08763,0.70345,0.60877,0.66708,0.507,0.89216,0.85964,1.11197,0.0049675,0.0049675,0.0049675
307,157945,0.90293,0.96617,1.08526,0.70304,0.60927,0.66756,0.50739,0.89216,0.85938,1.11208,0.004951,0.004951,0.004951
308,158461,0.90009,0.95929,1.08326,0.70277,0.60833,0.66786,0.50747,0.89208,0.85907,1.11197,0.0049345,0.0049345,0.0049345
309,158977,0.90357,0.96223,1.08378,0.70742,0.60648,0.66814,0.50782,0.89208,0.85897,1.11187,0.004918,0.004918,0.004918
310,159492,0.90341,0.96334,1.08538,0.70648,0.6065,0.66821,0.50809,0.89165,0.85903,1.11151,0.0049015,0.0049015,0.0049015
311,160007,0.89956,0.96111,1.08515,0.70591,0.60642,0.66826,0.50799,0.89143,0.85873,1.11131,0.004885,0.004885,0.004885
312,160523,0.89818,0.95527,1.08112,0.69911,0.61115,0.66857,0.50816,0.89156,0.85826,1.11133,0.0048685,0.0048685,0.0048685
313,161039,0.90089,0.96264,1.08332,0.69997,0.60982,0.66829,0.50806,0.89131,0.85791,1.11095,0.004852,0.004852,0.004852
314,161554,0.90123,0.95867,1.08258,0.69587,0.61331,0.66841,0.50823,0.89118,0.85791,1.11062,0.0048355,0.0048355,0.0048355
315,162070,0.90254,0.95953,1.08408,0.69759,0.61272,0.66861,0.50847,0.89124,0.85766,1.11061,0.004819,0.004819,0.004819
316,162587,0.90041,0.95937,1.08335,0.69003,0.61763,0.66886,0.50877,0.89115,0.85716,1.11041,0.0048025,0.0048025,0.0048025
317,163104,0.89574,0.9567,1.0822,0.68874,0.61799,0.66932,0.50904,0.89114,0.85674,1.11025,0.004786,0.004786,0.004786
318,163625,0.8947,0.95353,1.08253,0.68954,0.61815,0.66975,0.50931,0.89105,0.85657,1.11038,0.0047695,0.0047695,0.0047695
319,164144,0.89969,0.9549,1.08396,0.69164,0.61851,0.66989,0.50937,0.89072,0.85621,1.11016,0.004753,0.004753,0.004753
320,164662,0.90195,0.95913,1.08449,0.69609,0.61606,0.6697,0.5091,0.89046,0.85556,1.10995,0.0047365,0.0047365,0.0047365
321,165178,0.89999,0.95253,1.08104,0.70268,0.61137,0.6697,0.5094,0.89048,0.85558,1.10977,0.00472,0.00472,0.00472
322,165693,0.8975,0.94931,1.08147,0.6986,0.61523,0.67001,0.50961,0.89034,0.8554,1.10957,0.0047035,0.0047035,0.0047035
323,166211,0.89852,0.95535,1.07946,0.70066,0.61256,0.66984,0.50975,0.89012,0.85509,1.10921,0.004687,0.004687,0.004687
324,166729,0.89922,0.95453,1.08144,0.70209,0.61109,0.67011,0.51017,0.88993,0.85497,1.109,0.0046705,0.0046705,0.0046705
325,167246,0.90416,0.95899,1.0844,0.70256,0.61092,0.6705,0.50997,0.88993,0.85476,1.1088,0.004654,0.004654,0.004654
326,167764,0.89919,0.95586,1.08346,0.70361,0.61047,0.67031,0.51,0.88964,0.85467,1.10854,0.0046375,0.0046375,0.0046375
327,168282,0.89696,0.95307,1.08226,0.70332,0.61057,0.67041,0.51002,0.88942,0.85462,1.10834,0.004621,0.004621,0.004621
328,168799,0.89385,0.95159,1.07874,0.70378,0.61112,0.67048,0.51021,0.88907,0.85463,1.10802,0.0046045,0.0046045,0.0046045
329,169316,0.89604,0.95335,1.08132,0.70394,0.61204,0.67084,0.51019,0.88925,0.85435,1.10801,0.004588,0.004588,0.004588
330,169832,0.90058,0.94639,1.082,0.70281,0.61306,0.67093,0.51048,0.88923,0.85456,1.10802,0.0045715,0.0045715,0.0045715
331,170348,0.89386,0.95193,1.08306,0.70129,0.6146,0.67116,0.51088,0.88929,0.85427,1.10802,0.004555,0.004555,0.004555
332,170864,0.89279,0.94904,1.07901,0.70242,0.61453,0.67122,0.51086,0.88911,0.854,1.1079,0.0045385,0.0045385,0.0045385
333,171380,0.89569,0.94969,1.08338,0.70163,0.61511,0.67158,0.51095,0.88913,0.85355,1.10796,0.004522,0.004522,0.004522
334,171897,0.8931,0.94652,1.07908,0.70464,0.61275,0.67157,0.51119,0.88915,0.85334,1.10793,0.0045055,0.0045055,0.0045055
335,172412,0.89353,0.94304,1.07957,0.69692,0.61863,0.6719,0.51149,0.88914,0.85354,1.1079,0.004489,0.004489,0.004489
336,172929,0.89387,0.94238,1.07845,0.69579,0.61961,0.67179,0.51133,0.88901,0.85295,1.10771,0.0044725,0.0044725,0.0044725
337,173443,0.89497,0.94467,1.08051,0.69285,0.62198,0.67226,0.5117,0.88877,0.85254,1.10759,0.004456,0.004456,0.004456
338,173958,0.89082,0.93641,1.077,0.69258,0.62122,0.67191,0.51193,0.8886,0.85213,1.10741,0.0044395,0.0044395,0.0044395
339,174473,0.8914,0.94548,1.07891,0.69482,0.61982,0.67229,0.51197,0.88859,0.85195,1.10746,0.004423,0.004423,0.004423
340,174989,0.89111,0.93556,1.07706,0.69865,0.61809,0.67282,0.51219,0.88857,0.85125,1.10743,0.0044065,0.0044065,0.0044065
341,175506,0.89384,0.94422,1.07971,0.70154,0.61671,0.67311,0.51242,0.88859,0.85089,1.10745,0.00439,0.00439,0.00439
342,176022,0.89688,0.94597,1.08227,0.70185,0.61756,0.67335,0.51266,0.8884,0.85089,1.10743,0.0043735,0.0043735,0.0043735
343,176537,0.89335,0.93635,1.07571,0.70641,0.61497,0.67357,0.51288,0.88802,0.85061,1.10702,0.004357,0.004357,0.004357
344,177054,0.89366,0.94276,1.07849,0.7042,0.61589,0.67373,0.51308,0.88789,0.85029,1.10686,0.0043405,0.0043405,0.0043405
345,177570,0.89006,0.94037,1.07859,0.70582,0.61506,0.67376,0.51309,0.88814,0.84996,1.10702,0.004324,0.004324,0.004324
346,178086,0.89123,0.93628,1.0744,0.70057,0.61737,0.67387,0.51349,0.88815,0.84956,1.10696,0.0043075,0.0043075,0.0043075
347,178602,0.89361,0.93743,1.07908,0.70257,0.61686,0.67406,0.51338,0.88803,0.84938,1.10695,0.004291,0.004291,0.004291
348,179118,0.89238,0.9356,1.07692,0.70459,0.61576,0.67412,0.51356,0.88818,0.84876,1.10682,0.0042745,0.0042745,0.0042745
349,179633,0.89196,0.93449,1.07566,0.71087,0.61129,0.67411,0.51362,0.88844,0.8485,1.10702,0.004258,0.004258,0.004258
350,180148,0.88954,0.93676,1.07551,0.7131,0.6097,0.6744,0.51377,0.88835,0.84804,1.10692,0.0042415,0.0042415,0.0042415
351,180665,0.88797,0.9316,1.07347,0.71247,0.60952,0.67449,0.51375,0.88855,0.84782,1.10689,0.004225,0.004225,0.004225
352,181181,0.88588,0.93029,1.07364,0.71437,0.60913,0.67471,0.51389,0.8882,0.8475,1.10673,0.0042085,0.0042085,0.0042085
353,181697,0.88996,0.93567,1.07516,0.71328,0.61067,0.67459,0.51387,0.888,0.8473,1.10651,0.004192,0.004192,0.004192
354,182214,0.88337,0.92834,1.0756,0.7105,0.61274,0.67452,0.51396,0.88753,0.84691,1.10642,0.0041755,0.0041755,0.0041755
355,182729,0.88282,0.92856,1.07227,0.71042,0.61268,0.67463,0.51385,0.8872,0.84635,1.10605,0.004159,0.004159,0.004159
356,183243,0.89,0.93411,1.0759,0.71351,0.6117,0.67442,0.51387,0.88683,0.84595,1.10576,0.0041425,0.0041425,0.0041425
357,183757,0.88826,0.93043,1.07528,0.71393,0.61056,0.67462,0.5141,0.88659,0.84561,1.1054,0.004126,0.004126,0.004126
358,184270,0.88544,0.92758,1.07481,0.71534,0.61007,0.67466,0.51431,0.88622,0.84543,1.10524,0.0041095,0.0041095,0.0041095
359,184785,0.88663,0.92894,1.0771,0.7152,0.60906,0.67456,0.51423,0.88548,0.84514,1.1047,0.004093,0.004093,0.004093
360,185298,0.88527,0.93048,1.07572,0.70848,0.61439,0.67457,0.51436,0.88565,0.84473,1.1048,0.0040765,0.0040765,0.0040765
361,185813,0.88346,0.92989,1.07583,0.70795,0.61502,0.67478,0.51448,0.88556,0.84425,1.10472,0.00406,0.00406,0.00406
362,186326,0.88689,0.93006,1.07551,0.70724,0.61528,0.6748,0.51468,0.88532,0.84365,1.10452,0.0040435,0.0040435,0.0040435
363,186841,0.88532,0.92577,1.07295,0.70856,0.61504,0.67521,0.51481,0.88543,0.84389,1.10457,0.004027,0.004027,0.004027
364,187355,0.87985,0.92278,1.07376,0.70782,0.61442,0.67547,0.51494,0.88518,0.84369,1.10449,0.0040105,0.0040105,0.0040105
365,187869,0.88448,0.92317,1.0711,0.7083,0.61446,0.6756,0.51518,0.88503,0.8434,1.10431,0.003994,0.003994,0.003994
366,188385,0.88124,0.92089,1.07133,0.70331,0.61792,0.67596,0.51539,0.88508,0.84303,1.10428,0.0039775,0.0039775,0.0039775
367,188898,0.88128,0.91714,1.07095,0.70366,0.618,0.67613,0.51558,0.88496,0.84258,1.10403,0.003961,0.003961,0.003961
368,189412,0.88359,0.921,1.0728,0.70702,0.61638,0.67637,0.51581,0.88508,0.84224,1.10396,0.0039445,0.0039445,0.0039445
369,189928,0.88432,0.9214,1.07395,0.70377,0.62012,0.67701,0.51598,0.88495,0.84189,1.10374,0.003928,0.003928,0.003928
370,190443,0.88186,0.92098,1.07198,0.70471,0.62007,0.67757,0.51649,0.88501,0.84129,1.10376,0.0039115,0.0039115,0.0039115
371,190957,0.88306,0.92176,1.07485,0.70449,0.62026,0.67743,0.51647,0.88476,0.84105,1.10357,0.003895,0.003895,0.003895
372,191471,0.88168,0.91515,1.07169,0.70844,0.61919,0.67756,0.51655,0.8845,0.84083,1.10337,0.0038785,0.0038785,0.0038785
373,191985,0.87935,0.9148,1.06923,0.70953,0.6194,0.67797,0.51698,0.88431,0.84046,1.10315,0.003862,0.003862,0.003862
374,192499,0.88205,0.91848,1.06923,0.70898,0.61904,0.67826,0.51724,0.88427,0.84037,1.10278,0.0038455,0.0038455,0.0038455
375,193013,0.88312,0.91814,1.0703,0.70543,0.62151,0.67856,0.51757,0.88408,0.84022,1.10261,0.003829,0.003829,0.003829
376,193527,0.87982,0.91105,1.06951,0.70076,0.6243,0.67872,0.51737,0.88422,0.83997,1.10266,0.0038125,0.0038125,0.0038125
377,194042,0.877,0.91156,1.06894,0.7147,0.61657,0.67875,0.51751,0.88413,0.83973,1.10251,0.003796,0.003796,0.003796
378,194556,0.87869,0.9091,1.06886,0.70686,0.62108,0.67864,0.5175,0.88396,0.83961,1.10225,0.0037795,0.0037795,0.0037795
379,195070,0.87844,0.91405,1.07144,0.71291,0.61766,0.67886,0.51782,0.88366,0.8394,1.10217,0.003763,0.003763,0.003763
380,195583,0.88061,0.91526,1.0718,0.71566,0.61657,0.67863,0.51803,0.88339,0.83927,1.10185,0.0037465,0.0037465,0.0037465
381,196099,0.87893,0.91468,1.06849,0.71259,0.61915,0.67932,0.51813,0.88335,0.83913,1.10159,0.00373,0.00373,0.00373
