epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,33017,1.13897,1.35331,1.18816,0.64497,0.53277,0.57255,0.4187,1.03187,1.07015,1.15026,0.0069145,0.0069145,0.0069145
189,33260.7,1.13409,1.35193,1.18627,0.64603,0.53271,0.57279,0.41906,1.03171,1.06942,1.14989,0.006898,0.006898,0.006898
190,33504.9,1.12926,1.34417,1.18369,0.6504,0.53009,0.57287,0.4191,1.03138,1.06858,1.14953,0.0068815,0.0068815,0.0068815
191,33749.8,1.1428,1.35352,1.19381,0.65284,0.52893,0.57316,0.41962,1.03121,1.06787,1.14934,0.006865,0.006865,0.006865
192,33993.3,1.13609,1.34535,1.18687,0.65112,0.53,0.57375,0.41981,1.03119,1.06721,1.14929,0.0068485,0.0068485,0.0068485
193,34237.3,1.13406,1.34228,1.18636,0.65276,0.52921,0.57418,0.42021,1.03083,1.06651,1.14891,0.006832,0.006832,0.006832
194,34481.7,1.13395,1.34588,1.18501,0.65164,0.5298,0.57443,0.42039,1.03041,1.06589,1.14851,0.0068155,0.0068155,0.0068155
195,34725.8,1.13247,1.33483,1.18345,0.64888,0.53022,0.57446,0.42034,1.03017,1.06509,1.14827,0.006799,0.006799,0.006799
196,34970.1,1.13236,1.34398,1.18439,0.64684,0.53191,0.57475,0.42052,1.03005,1.06469,1.14804,0.0067825,0.0067825,0.0067825
197,35213.5,1.13723,1.33863,1.18389,0.64971,0.53073,0.57488,0.42085,1.0297,1.06391,1.14756,0.006766,0.006766,0.006766
198,35457.4,1.12949,1.34602,1.18508,0.64759,0.53181,0.57506,0.42086,1.02936,1.06292,1.14727,0.0067495,0.0067495,0.0067495
199,35701.7,1.13204,1.33777,1.18507,0.64849,0.53207,0.57535,0.42124,1.02922,1.0623,1.14718,0.006733,0.006733,0.006733
200,35946.5,1.13391,1.34234,1.18482,0.65735,0.52827,0.57594,0.42154,1.029,1.06173,1.14689,0.0067165,0.0067165,0.0067165
201,36191.7,1.13588,1.33939,1.18533,0.65599,0.52941,0.57612,0.42172,1.02876,1.06115,1.14666,0.0067,0.0067,0.0067
202,36435.6,1.12942,1.33743,1.18462,0.6547,0.53033,0.57634,0.42208,1.02853,1.0608,1.14639,0.0066835,0.0066835,0.0066835
203,36680.1,1.13305,1.33622,1.18461,0.65783,0.52971,0.57692,0.42219,1.02826,1.06002,1.14608,0.006667,0.006667,0.006667
204,36923.9,1.13588,1.34143,1.18593,0.65805,0.5299,0.57715,0.42238,1.02807,1.05888,1.14591,0.0066505,0.0066505,0.0066505
205,37168.5,1.1304,1.34333,1.18491,0.65776,0.5301,0.57731,0.42271,1.02781,1.05788,1.14551,0.006634,0.006634,0.006634
206,37413.2,1.13588,1.33995,1.18775,0.65618,0.53056,0.57769,0.42272,1.02751,1.0573,1.14526,0.0066175,0.0066175,0.0066175
207,37657.2,1.12612,1.33041,1.18321,0.65734,0.53013,0.57772,0.42284,1.02747,1.05666,1.14523,0.006601,0.006601,0.006601
208,37900.6,1.13225,1.33297,1.18313,0.65503,0.5311,0.57807,0.42304,1.02742,1.05617,1.14512,0.0065845,0.0065845,0.0065845
209,38144,1.13059,1.34079,1.18495,0.65684,0.53141,0.5782,0.42319,1.02729,1.05552,1.14498,0.006568,0.006568,0.006568
210,38387.7,1.13094,1.34006,1.18632,0.65438,0.53335,0.57858,0.42358,1.02712,1.05511,1.14471,0.0065515,0.0065515,0.0065515
211,38631.7,1.13071,1.33355,1.18333,0.66145,0.53355,0.57912,0.42399,1.0268,1.05435,1.14454,0.006535,0.006535,0.006535
212,38877.2,1.13356,1.32926,1.18272,0.66386,0.53234,0.57969,0.42422,1.02649,1.05361,1.14411,0.0065185,0.0065185,0.0065185
213,39122.7,1.13423,1.33734,1.1835,0.66476,0.53143,0.57992,0.42444,1.02632,1.05289,1.14375,0.006502,0.006502,0.006502
214,39367.5,1.13045,1.33665,1.1816,0.66445,0.53228,0.58016,0.42471,1.02589,1.05243,1.14345,0.0064855,0.0064855,0.0064855
215,39611.2,1.12665,1.33107,1.18072,0.66576,0.53191,0.58011,0.42467,1.0258,1.05156,1.14324,0.006469,0.006469,0.006469
216,39854.5,1.13546,1.32921,1.1819,0.66633,0.53285,0.58067,0.42513,1.02549,1.05094,1.14291,0.0064525,0.0064525,0.0064525
217,40098.4,1.13,1.33488,1.18096,0.66826,0.53225,0.58086,0.42551,1.0251,1.05039,1.14254,0.006436,0.006436,0.006436
218,40342.2,1.12631,1.32367,1.18061,0.6628,0.53292,0.58073,0.42548,1.02479,1.04972,1.14217,0.0064195,0.0064195,0.0064195
219,40586.5,1.12526,1.32546,1.17857,0.66954,0.53184,0.58133,0.42596,1.02435,1.04909,1.14177,0.006403,0.006403,0.006403
220,40831.2,1.12729,1.32761,1.18017,0.67123,0.53225,0.58136,0.42614,1.02411,1.04853,1.14135,0.0063865,0.0063865,0.0063865
221,41075.2,1.12778,1.32871,1.18087,0.67333,0.53117,0.58158,0.42621,1.02394,1.04795,1.14108,0.00637,0.00637,0.00637
222,41320.5,1.12919,1.32892,1.18184,0.67224,0.53241,0.58205,0.42662,1.02364,1.04741,1.1406,0.0063535,0.0063535,0.0063535
223,41565.3,1.12779,1.32657,1.1819,0.67173,0.53259,0.58232,0.42665,1.02328,1.04685,1.14048,0.006337,0.006337,0.006337
224,41808.4,1.12785,1.32722,1.18007,0.67111,0.53251,0.58241,0.42668,1.02297,1.04623,1.14009,0.0063205,0.0063205,0.0063205
225,42052.8,1.12574,1.32023,1.17979,0.6715,0.53336,0.58277,0.42702,1.02288,1.04547,1.13994,0.006304,0.006304,0.006304
226,42297.1,1.13103,1.328,1.18101,0.67127,0.53385,0.5831,0.42729,1.02258,1.04486,1.13959,0.0062875,0.0062875,0.0062875
227,42540.4,1.12675,1.32474,1.18171,0.67045,0.53417,0.58355,0.4275,1.022,1.04445,1.13913,0.006271,0.006271,0.006271
228,42784.1,1.12662,1.31871,1.17891,0.66928,0.53464,0.58322,0.42777,1.02197,1.0435,1.13906,0.0062545,0.0062545,0.0062545
229,43027.2,1.12308,1.31444,1.17485,0.66051,0.53688,0.58329,0.42775,1.02189,1.04261,1.13894,0.006238,0.006238,0.006238
230,43271,1.12433,1.31542,1.17481,0.66538,0.53531,0.58381,0.4281,1.02157,1.04186,1.13869,0.0062215,0.0062215,0.0062215
231,43514.4,1.12273,1.31511,1.17675,0.66576,0.53534,0.58382,0.42816,1.0213,1.04111,1.13851,0.006205,0.006205,0.006205
232,43758,1.13069,1.31808,1.17806,0.66367,0.53687,0.58429,0.42862,1.02108,1.04025,1.13821,0.0061885,0.0061885,0.0061885
233,44001.4,1.12099,1.31103,1.17798,0.66818,0.5357,0.58471,0.42886,1.02117,1.04001,1.13813,0.006172,0.006172,0.006172
234,44246.4,1.12564,1.31156,1.17606,0.66391,0.53807,0.58496,0.42874,1.02116,1.03957,1.13812,0.0061555,0.0061555,0.0061555
235,44490.7,1.12203,1.31345,1.17706,0.66639,0.5379,0.58537,0.42893,1.02089,1.03895,1.13784,0.006139,0.006139,0.006139
236,44735.7,1.12891,1.31184,1.17849,0.66828,0.53805,0.58574,0.42901,1.02097,1.03823,1.13785,0.0061225,0.0061225,0.0061225
237,44980.7,1.12092,1.31508,1.17678,0.67099,0.53713,0.58628,0.42944,1.02071,1.03772,1.1375,0.006106,0.006106,0.006106
238,45224.9,1.1235,1.31175,1.17713,0.67693,0.53498,0.58636,0.42954,1.02066,1.03717,1.13742,0.0060895,0.0060895,0.0060895
239,45468,1.12549,1.31421,1.17737,0.6775,0.53414,0.5865,0.4295,1.02045,1.03657,1.1371,0.006073,0.006073,0.006073
240,45711.9,1.12348,1.31495,1.17607,0.67216,0.53766,0.58682,0.42994,1.02024,1.03598,1.13691,0.0060565,0.0060565,0.0060565
241,45955.6,1.11986,1.31023,1.17725,0.67539,0.53587,0.58679,0.43016,1.02034,1.03548,1.13673,0.00604,0.00604,0.00604
242,46199.3,1.12042,1.31552,1.17816,0.67844,0.53421,0.58717,0.43014,1.0199,1.03496,1.13635,0.0060235,0.0060235,0.0060235
243,46442.6,1.12792,1.3115,1.17978,0.67474,0.53623,0.58738,0.43038,1.0199,1.03441,1.13629,0.006007,0.006007,0.006007
244,46686.2,1.12433,1.31203,1.17714,0.67455,0.53612,0.58768,0.43065,1.01954,1.03411,1.13596,0.0059905,0.0059905,0.0059905
245,46930,1.12566,1.31655,1.17726,0.66437,0.53997,0.58825,0.43083,1.01925,1.0337,1.13569,0.005974,0.005974,0.005974
246,47174,1.1235,1.3089,1.17619,0.66514,0.53901,0.58813,0.43105,1.01906,1.03314,1.13548,0.0059575,0.0059575,0.0059575
247,47418.1,1.11777,1.31064,1.17552,0.66623,0.5389,0.5886,0.43142,1.01873,1.03267,1.13523,0.005941,0.005941,0.005941
248,47662.2,1.12115,1.31387,1.17698,0.66659,0.5397,0.58867,0.43145,1.01869,1.03246,1.13506,0.0059245,0.0059245,0.0059245
249,47906.6,1.11886,1.30786,1.17593,0.66398,0.54088,0.58866,0.43149,1.01838,1.03251,1.13489,0.005908,0.005908,0.005908
250,48149.9,1.12203,1.30485,1.17503,0.66742,0.54015,0.58884,0.43181,1.01802,1.03178,1.13474,0.0058915,0.0058915,0.0058915
251,48393,1.12055,1.30421,1.17426,0.67541,0.54017,0.58946,0.43234,1.01794,1.03158,1.13464,0.005875,0.005875,0.005875
252,48635.8,1.11803,1.30316,1.17452,0.67592,0.54005,0.58984,0.43274,1.01785,1.03136,1.13446,0.0058585,0.0058585,0.0058585
253,48878.7,1.12347,1.3092,1.17495,0.67893,0.53933,0.59016,0.4329,1.01766,1.03103,1.13426,0.005842,0.005842,0.005842
254,49122.3,1.11648,1.30326,1.17495,0.67577,0.54075,0.58992,0.43288,1.01745,1.03085,1.13426,0.0058255,0.0058255,0.0058255
255,49365.5,1.11872,1.2984,1.17185,0.67353,0.54046,0.59033,0.43324,1.01734,1.03044,1.13402,0.005809,0.005809,0.005809
256,49609.3,1.11756,1.30866,1.17465,0.66774,0.54526,0.59033,0.43352,1.01719,1.03007,1.1339,0.0057925,0.0057925,0.0057925
257,49853,1.1246,1.30115,1.17362,0.66799,0.5456,0.59039,0.43351,1.01683,1.02956,1.13363,0.005776,0.005776,0.005776
258,50096.8,1.12396,1.30201,1.17303,0.6667,0.54548,0.59048,0.43387,1.01661,1.02897,1.13347,0.0057595,0.0057595,0.0057595
259,50340.4,1.1145,1.30149,1.17217,0.66812,0.54564,0.59089,0.4342,1.01628,1.02854,1.13321,0.005743,0.005743,0.005743
260,50584.1,1.11506,1.30144,1.17062,0.66507,0.54594,0.59063,0.43419,1.01614,1.02797,1.13305,0.0057265,0.0057265,0.0057265
261,50827.6,1.11377,1.29402,1.17069,0.66532,0.5461,0.59087,0.43438,1.01588,1.0275,1.13278,0.00571,0.00571,0.00571
262,51070.4,1.11785,1.29984,1.17285,0.66765,0.54591,0.59104,0.43446,1.01563,1.02716,1.13262,0.0056935,0.0056935,0.0056935
263,51313.4,1.11923,1.3004,1.17466,0.67057,0.54386,0.59159,0.4347,1.01528,1.02671,1.13224,0.005677,0.005677,0.005677
264,51556.1,1.11271,1.29652,1.17283,0.67191,0.54453,0.59192,0.43488,1.0151,1.0265,1.13228,0.0056605,0.0056605,0.0056605
265,51799.5,1.11656,1.2931,1.16908,0.67346,0.54485,0.59233,0.43504,1.01467,1.02614,1.13203,0.005644,0.005644,0.005644
266,52042.5,1.11119,1.2992,1.17182,0.67397,0.54356,0.59245,0.43542,1.01451,1.02573,1.13195,0.0056275,0.0056275,0.0056275
267,52285.4,1.11594,1.29326,1.17106,0.67213,0.54508,0.59284,0.43565,1.01416,1.02498,1.13172,0.005611,0.005611,0.005611
268,52528.4,1.11229,1.29473,1.17072,0.6716,0.54533,0.59301,0.43592,1.01395,1.02444,1.13155,0.0055945,0.0055945,0.0055945
269,52771.7,1.11406,1.29698,1.17107,0.67056,0.5457,0.59309,0.43609,1.01368,1.02431,1.13129,0.005578,0.005578,0.005578
270,53015.1,1.10766,1.28888,1.16879,0.67264,0.54388,0.59297,0.43624,1.01359,1.02418,1.13116,0.0055615,0.0055615,0.0055615
271,53258.3,1.10976,1.29229,1.16973,0.67178,0.54496,0.59306,0.43602,1.0131,1.02398,1.13073,0.005545,0.005545,0.005545
272,53502.5,1.11459,1.29418,1.17241,0.67055,0.54656,0.59334,0.43635,1.01286,1.02386,1.13061,0.0055285,0.0055285,0.0055285
273,53746.4,1.1131,1.29251,1.17122,0.66728,0.54854,0.59328,0.43648,1.01257,1.02337,1.13051,0.005512,0.005512,0.005512
274,53990.3,1.11568,1.29536,1.17085,0.66917,0.54755,0.59343,0.43659,1.0125,1.02286,1.13041,0.0054955,0.0054955,0.0054955
275,54234.8,1.10975,1.28199,1.16899,0.67203,0.54507,0.59363,0.43674,1.01208,1.02244,1.13011,0.005479,0.005479,0.005479
276,54478.1,1.11665,1.29355,1.17132,0.67271,0.54483,0.59379,0.43686,1.01193,1.0221,1.12979,0.0054625,0.0054625,0.0054625
277,54721.2,1.11301,1.29454,1.16989,0.67365,0.54545,0.59402,0.43691,1.01142,1.02169,1.12942,0.005446,0.005446,0.005446
278,54964.4,1.11252,1.28784,1.1683,0.67409,0.54553,0.59428,0.43725,1.01125,1.02113,1.1293,0.0054295,0.0054295,0.0054295
279,55207.9,1.11196,1.28122,1.16721,0.67608,0.54425,0.59461,0.43755,1.01092,1.02056,1.12904,0.005413,0.005413,0.005413
280,55451.2,1.11119,1.28438,1.16771,0.67836,0.5432,0.59466,0.43759,1.01073,1.02047,1.12872,0.0053965,0.0053965,0.0053965
281,55694.7,1.11511,1.28743,1.17013,0.67551,0.54541,0.59485,0.43773,1.01036,1.01971,1.12833,0.00538,0.00538,0.00538
282,55937.6,1.11022,1.27761,1.16719,0.67709,0.54469,0.59435,0.4374,1.01041,1.01939,1.12818,0.0053635,0.0053635,0.0053635
283,56181.3,1.11121,1.27869,1.16772,0.67695,0.54455,0.59461,0.43748,1.0103,1.01906,1.12802,0.005347,0.005347,0.005347
284,56424.7,1.1094,1.28113,1.16676,0.67866,0.54299,0.59487,0.43772,1.01018,1.01899,1.12776,0.0053305,0.0053305,0.0053305
285,56668.4,1.11298,1.2849,1.16801,0.67884,0.54286,0.5953,0.43798,1.01005,1.01851,1.12765,0.005314,0.005314,0.005314
286,56911.9,1.1091,1.28268,1.16795,0.67768,0.54385,0.59549,0.43826,1.00993,1.01809,1.12739,0.0052975,0.0052975,0.0052975
287,57155.4,1.10664,1.28113,1.16663,0.6802,0.54315,0.59586,0.43834,1.01014,1.01809,1.12749,0.005281,0.005281,0.005281
288,57399.2,1.10631,1.28473,1.16642,0.68205,0.54263,0.59568,0.43833,1.01023,1.01785,1.12749,0.0052645,0.0052645,0.0052645
289,57642.1,1.10894,1.27927,1.16621,0.6783,0.54553,0.59605,0.43879,1.01009,1.01747,1.12747,0.005248,0.005248,0.005248
290,57885.5,1.10382,1.27394,1.16345,0.67621,0.5468,0.59667,0.43903,1.01006,1.01681,1.1273,0.0052315,0.0052315,0.0052315
291,58129,1.10813,1.27516,1.16764,0.6841,0.54329,0.59672,0.43918,1.01031,1.01629,1.12739,0.005215,0.005215,0.005215
292,58373.4,1.10684,1.27673,1.1668,0.68171,0.54503,0.5968,0.43947,1.0103,1.01596,1.12714,0.0051985,0.0051985,0.0051985
293,58617.9,1.10658,1.27603,1.16517,0.68148,0.54541,0.59691,0.43975,1.01023,1.01547,1.12695,0.005182,0.005182,0.005182
294,58862.5,1.10868,1.2752,1.16571,0.68427,0.54392,0.59732,0.43986,1.01023,1.01516,1.12688,0.0051655,0.0051655,0.0051655
295,59105.3,1.10683,1.2773,1.16526,0.68197,0.54419,0.59758,0.44018,1.01024,1.01491,1.12679,0.005149,0.005149,0.005149
296,59349.6,1.10769,1.27843,1.16643,0.68779,0.54425,0.59786,0.44059,1.01013,1.01445,1.12668,0.0051325,0.0051325,0.0051325
297,59592.6,1.10741,1.27903,1.16439,0.68659,0.54455,0.59826,0.44051,1.00989,1.01398,1.12648,0.005116,0.005116,0.005116
298,59834.9,1.10848,1.2763,1.16592,0.68538,0.54519,0.59834,0.44063,1.00937,1.01338,1.12606,0.0050995,0.0050995,0.0050995
299,60078.2,1.10527,1.27304,1.16496,0.68561,0.5449,0.59853,0.44063,1.00924,1.01312,1.1259,0.005083,0.005083,0.005083
300,60321.2,1.10577,1.27238,1.16297,0.68227,0.54679,0.59879,0.44057,1.00881,1.01243,1.12549,0.0050665,0.0050665,0.0050665
301,60564.4,1.10521,1.26456,1.16378,0.68088,0.54782,0.59882,0.44061,1.00863,1.01209,1.12526,0.00505,0.00505,0.00505
302,60808.2,1.10511,1.26939,1.16314,0.68601,0.54585,0.5993,0.44095,1.00822,1.01158,1.12485,0.0050335,0.0050335,0.0050335
303,61052.9,1.11048,1.26864,1.16694,0.68411,0.54587,0.59974,0.44112,1.00811,1.01113,1.12495,0.005017,0.005017,0.005017
304,61298.5,1.10192,1.26767,1.16286,0.68039,0.54633,0.60008,0.44152,1.00782,1.01055,1.12467,0.0050005,0.0050005,0.0050005
305,61543.1,1.10003,1.26141,1.16102,0.68261,0.54568,0.60011,0.4417,1.00731,1.01007,1.12422,0.004984,0.004984,0.004984
306,61787.4,1.10401,1.26602,1.16419,0.68328,0.54533,0.60029,0.44174,1.00711,1.00948,1.12403,0.0049675,0.0049675,0.0049675
307,62030.7,1.10355,1.26923,1.16571,0.68214,0.54606,0.60029,0.44179,1.00714,1.00924,1.1239,0.004951,0.004951,0.004951
308,62274.4,1.10141,1.26417,1.16291,0.68111,0.54694,0.6004,0.44186,1.00729,1.00872,1.12391,0.0049345,0.0049345,0.0049345
309,62517.8,1.10356,1.26669,1.16199,0.68346,0.54599,0.60067,0.44205,1.007,1.00827,1.12362,0.004918,0.004918,0.004918
310,62760.9,1.09897,1.26741,1.16188,0.68395,0.54527,0.60104,0.44206,1.00716,1.00802,1.12358,0.0049015,0.0049015,0.0049015
311,63005,1.09958,1.26263,1.16004,0.68209,0.54599,0.60099,0.44214,1.00717,1.00792,1.12334,0.004885,0.004885,0.004885
312,63248.6,1.09986,1.25709,1.16052,0.68216,0.5464,0.60128,0.44252,1.00703,1.00748,1.12323,0.0048685,0.0048685,0.0048685
313,63492,1.09854,1.25717,1.16083,0.68798,0.54343,0.60145,0.4424,1.0073,1.00703,1.1233,0.004852,0.004852,0.004852
314,63736,1.10245,1.25939,1.16231,0.68453,0.54504,0.60168,0.44241,1.00731,1.00671,1.12313,0.0048355,0.0048355,0.0048355
315,63979.7,1.10088,1.25868,1.16094,0.68427,0.54566,0.60187,0.44263,1.00672,1.00635,1.12289,0.004819,0.004819,0.004819
316,64222.6,1.09872,1.25723,1.16201,0.68607,0.54408,0.60152,0.44256,1.00647,1.00597,1.12282,0.0048025,0.0048025,0.0048025
317,64466.5,1.09722,1.25795,1.16126,0.68768,0.54369,0.60167,0.44296,1.00632,1.00537,1.12277,0.004786,0.004786,0.004786
318,64709.5,1.09345,1.24812,1.1592,0.68717,0.54402,0.60187,0.44304,1.00631,1.00542,1.12265,0.0047695,0.0047695,0.0047695
319,64953.3,1.09529,1.24855,1.15938,0.68792,0.5442,0.60236,0.44336,1.006,1.00479,1.12244,0.004753,0.004753,0.004753
320,65196.9,1.10421,1.25833,1.16165,0.68582,0.54573,0.60238,0.44331,1.00601,1.00443,1.12234,0.0047365,0.0047365,0.0047365
321,65440.4,1.10467,1.25787,1.16191,0.68528,0.54593,0.60301,0.444,1.00567,1.00403,1.12209,0.00472,0.00472,0.00472
322,65684.2,1.10088,1.25421,1.16061,0.68385,0.54671,0.60303,0.44417,1.00554,1.00349,1.12206,0.0047035,0.0047035,0.0047035
323,65928.7,1.0948,1.24954,1.15646,0.6859,0.5467,0.6033,0.44449,1.00541,1.00309,1.12197,0.004687,0.004687,0.004687
324,66172.8,1.097,1.24674,1.15702,0.68585,0.54691,0.60341,0.44456,1.00526,1.0027,1.12196,0.0046705,0.0046705,0.0046705
325,66418.7,1.09671,1.24828,1.15876,0.68605,0.54796,0.60375,0.44459,1.00517,1.00257,1.12175,0.004654,0.004654,0.004654
326,66662.8,1.09596,1.25728,1.16012,0.68611,0.54757,0.60363,0.4448,1.00491,1.00218,1.1216,0.0046375,0.0046375,0.0046375
327,66906.6,1.09527,1.2483,1.15823,0.68787,0.54672,0.6039,0.44472,1.00484,1.00159,1.12152,0.004621,0.004621,0.004621
328,67149.9,1.09873,1.24898,1.15742,0.69261,0.54421,0.6042,0.44488,1.0048,1.00141,1.12132,0.0046045,0.0046045,0.0046045
329,67393.4,1.10133,1.25105,1.15968,0.69355,0.54476,0.60455,0.44525,1.00457,1.00096,1.12098,0.004588,0.004588,0.004588
330,67636.9,1.09891,1.24437,1.15756,0.69536,0.54409,0.60464,0.44543,1.00421,1.00081,1.12054,0.0045715,0.0045715,0.0045715
331,67880.3,1.09532,1.24326,1.15585,0.69426,0.5458,0.60499,0.44574,1.00425,1.00025,1.12057,0.004555,0.004555,0.004555
332,68124.1,1.09549,1.24714,1.15835,0.69966,0.54392,0.60535,0.44585,1.00381,0.99957,1.12025,0.0045385,0.0045385,0.0045385
333,68367.5,1.09873,1.24165,1.15652,0.69853,0.54482,0.60549,0.44582,1.00341,0.99899,1.12005,0.004522,0.004522,0.004522
334,68611.1,1.09281,1.24258,1.15573,0.69588,0.54665,0.60544,0.44595,1.00335,0.99819,1.11995,0.0045055,0.0045055,0.0045055
335,68854.6,1.0961,1.24231,1.15716,0.69739,0.54636,0.60552,0.44636,1.00333,0.99806,1.11985,0.004489,0.004489,0.004489
336,69098.5,1.09301,1.24551,1.15596,0.69998,0.54446,0.60559,0.44666,1.00334,0.99778,1.1197,0.0044725,0.0044725,0.0044725
337,69342,1.09724,1.24046,1.15745,0.69726,0.54427,0.60576,0.44682,1.00289,0.99736,1.1193,0.004456,0.004456,0.004456
338,69584.8,1.09507,1.24105,1.15382,0.69593,0.54528,0.606,0.44698,1.00246,0.99726,1.1189,0.0044395,0.0044395,0.0044395
339,69828.8,1.08929,1.23304,1.15413,0.69351,0.54726,0.60626,0.44711,1.00227,0.9969,1.11882,0.004423,0.004423,0.004423
340,70072.7,1.09568,1.24112,1.158,0.69556,0.54616,0.60652,0.4473,1.00224,0.99644,1.11868,0.0044065,0.0044065,0.0044065
341,70315.5,1.09587,1.24973,1.15933,0.69397,0.5474,0.60667,0.44758,1.00208,0.9959,1.11857,0.00439,0.00439,0.00439
342,70558.6,1.09638,1.23678,1.15873,0.68364,0.55462,0.60707,0.44783,1.00166,0.99538,1.11828,0.0043735,0.0043735,0.0043735
343,70802.5,1.09632,1.23944,1.1577,0.68338,0.55612,0.60744,0.44827,1.00132,0.99504,1.11799,0.004357,0.004357,0.004357
344,71046.5,1.09177,1.24025,1.15644,0.68116,0.55717,0.60718,0.44796,1.00114,0.99472,1.11795,0.0043405,0.0043405,0.0043405
345,71289.7,1.09052,1.23275,1.15374,0.67978,0.55838,0.60717,0.44822,1.00095,0.99444,1.11782,0.004324,0.004324,0.004324
346,71534,1.09444,1.23291,1.15439,0.67629,0.55991,0.60705,0.44837,1.00078,0.99396,1.11765,0.0043075,0.0043075,0.0043075
347,71777.5,1.09407,1.24265,1.15587,0.68185,0.55579,0.60717,0.44845,1.00043,0.99357,1.11739,0.004291,0.004291,0.004291
348,72022.1,1.08904,1.22953,1.15427,0.67802,0.55913,0.60727,0.44865,0.99989,0.9931,1.11713,0.0042745,0.0042745,0.0042745
349,72267.3,1.09454,1.23362,1.15501,0.67751,0.56025,0.60753,0.44886,1.00013,0.99286,1.11717,0.004258,0.004258,0.004258
350,72512.4,1.09208,1.23228,1.15518,0.67879,0.56005,0.60698,0.44871,1.00016,0.99256,1.11711,0.0042415,0.0042415,0.0042415
351,72756.2,1.0937,1.23281,1.15449,0.67624,0.56109,0.60728,0.44882,1.00016,0.99218,1.11704,0.004225,0.004225,0.004225
352,73001.4,1.09406,1.23205,1.15411,0.68156,0.55603,0.60746,0.44895,0.99998,0.9919,1.11689,0.0042085,0.0042085,0.0042085
353,73246.7,1.08469,1.2249,1.15135,0.6821,0.55595,0.60756,0.44919,0.99986,0.99154,1.11678,0.004192,0.004192,0.004192
354,73492.1,1.08936,1.22761,1.15372,0.68417,0.55557,0.60788,0.44926,0.9999,0.99134,1.11669,0.0041755,0.0041755,0.0041755
355,73735.9,1.08731,1.22822,1.1517,0.68435,0.55521,0.60818,0.44959,0.99996,0.99104,1.11666,0.004159,0.004159,0.004159
356,73979.7,1.08937,1.2334,1.15292,0.68876,0.55412,0.60833,0.44962,0.99944,0.99071,1.11641,0.0041425,0.0041425,0.0041425
357,74223.4,1.08882,1.22266,1.1532,0.68826,0.55458,0.60849,0.44986,0.99936,0.99057,1.11609,0.004126,0.004126,0.004126
358,74468,1.08839,1.22336,1.15092,0.68907,0.55452,0.60907,0.4503,0.99921,0.98996,1.11601,0.0041095,0.0041095,0.0041095
359,74712.3,1.08887,1.22891,1.15395,0.68697,0.55619,0.60931,0.45064,0.99907,0.98958,1.11595,0.004093,0.004093,0.004093
360,74957,1.08791,1.22509,1.15235,0.6857,0.55738,0.60986,0.45092,0.99855,0.98901,1.11555,0.0040765,0.0040765,0.0040765
361,75200.9,1.08662,1.228,1.15136,0.68412,0.55845,0.61043,0.4512,0.99827,0.9887,1.11522,0.00406,0.00406,0.00406
362,75444.4,1.0869,1.22681,1.15282,0.68384,0.55769,0.61039,0.45121,0.99806,0.98809,1.11503,0.0040435,0.0040435,0.0040435
363,75687.8,1.08342,1.21506,1.14919,0.68289,0.55709,0.61023,0.45116,0.99799,0.98777,1.11485,0.004027,0.004027,0.004027
364,75931.9,1.08426,1.21884,1.15167,0.68382,0.55741,0.61041,0.45135,0.99788,0.98753,1.11487,0.0040105,0.0040105,0.0040105
365,76175.6,1.088,1.22076,1.15114,0.68335,0.55747,0.61049,0.45133,0.99766,0.98741,1.11471,0.003994,0.003994,0.003994
366,76419.5,1.08788,1.21856,1.15223,0.68411,0.55613,0.61087,0.45171,0.99749,0.98703,1.11453,0.0039775,0.0039775,0.0039775
367,76664.1,1.08404,1.21802,1.15081,0.6852,0.55639,0.6111,0.45171,0.99728,0.98645,1.11435,0.003961,0.003961,0.003961
368,76907.4,1.08213,1.21748,1.14978,0.6855,0.55631,0.61133,0.45187,0.9973,0.98566,1.11437,0.0039445,0.0039445,0.0039445
369,77150.9,1.08388,1.21469,1.15126,0.68878,0.5542,0.61115,0.45212,0.99722,0.98536,1.11426,0.003928,0.003928,0.003928
370,77393.7,1.08322,1.22093,1.15069,0.68789,0.55458,0.61149,0.45226,0.99703,0.98493,1.11408,0.0039115,0.0039115,0.0039115
371,77637,1.08408,1.21083,1.14944,0.68673,0.55503,0.61134,0.45244,0.9968,0.98474,1.11387,0.003895,0.003895,0.003895
372,77879.9,1.08491,1.21902,1.15074,0.68863,0.55502,0.61149,0.45246,0.99639,0.98409,1.11375,0.0038785,0.0038785,0.0038785
373,78123.4,1.08045,1.20748,1.14538,0.69239,0.55228,0.61159,0.45257,0.99621,0.98352,1.11368,0.003862,0.003862,0.003862
374,78366.2,1.08048,1.20295,1.14583,0.6928,0.55258,0.61195,0.45263,0.99611,0.98298,1.11356,0.0038455,0.0038455,0.0038455
375,78609,1.08503,1.21026,1.14617,0.6925,0.55332,0.61209,0.45277,0.9961,0.98257,1.11354,0.003829,0.003829,0.003829
376,78852.7,1.0816,1.20924,1.14665,0.69313,0.5531,0.61214,0.45292,0.9963,0.98214,1.11358,0.0038125,0.0038125,0.0038125
