epoch ,time    ,train/box_loss ,train/seg_loss ,train/cls_loss ,train/dfl_loss ,metrics/precision(B) ,metrics/recall(B) ,metrics/mAP50(B) ,metrics/mAP50-95(B) ,metrics/precision(M) ,metrics/recall(M) ,metrics/mAP50(M) ,metrics/mAP50-95(M) ,val/box_loss ,val/seg_loss ,val/cls_loss ,val/dfl_loss ,lr/pg0      ,lr/pg1      ,lr/pg2
115,25225.4,1.08857,2.41353,1.22276,1.15012,0.67752,0.56243,0.61439,0.44989,0.67798,0.53937,0.58044,0.36772,0.99041,2.19746,1.00106,1.06574,0.000294625,0.000294625,0.000294625
116,25404.6,1.07577,2.38533,1.20829,1.14717,0.67752,0.56243,0.61439,0.44989,0.67798,0.53937,0.58044,0.36772,0.99041,2.19746,1.00106,1.06574,0.000288438,0.000288438,0.000288438
117,25585.6,1.07695,2.38622,1.20957,1.14841,0.67752,0.56243,0.61439,0.44989,0.67798,0.53937,0.58044,0.36772,0.99041,2.19746,1.00106,1.06574,0.00028225,0.00028225,0.00028225
118,25765.4,1.07027,2.373,1.20878,1.14359,0.67752,0.56243,0.61439,0.44989,0.67798,0.53937,0.58044,0.36772,0.99041,2.19746,1.00106,1.06574,0.000276063,0.000276063,0.000276063
119,25945.2,1.0843,2.40442,1.22047,1.15132,0.67752,0.56243,0.61439,0.44989,0.67798,0.53937,0.58044,0.36772,0.99041,2.19746,1.00106,1.06574,0.000269875,0.000269875,0.000269875
120,26125.2,1.0783,2.40055,1.20764,1.14752,0.67752,0.56243,0.61439,0.44989,0.67798,0.53937,0.58044,0.36772,0.99041,2.19746,1.00106,1.06574,0.000263687,0.000263687,0.000263687
121,26962.7,1.06892,2.37225,1.20864,1.14451,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.0002575,0.0002575,0.0002575
122,27141.5,1.0718,2.38472,1.20232,1.14259,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000251313,0.000251313,0.000251313
123,27320,1.07676,2.39104,1.20471,1.14657,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000245125,0.000245125,0.000245125
124,27497.8,1.07298,2.38258,1.20013,1.14496,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000238937,0.000238937,0.000238937
125,27678.2,1.07733,2.39481,1.20145,1.14456,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.00023275,0.00023275,0.00023275
126,27856.8,1.07053,2.36477,1.19379,1.1406,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000226563,0.000226563,0.000226563
127,28034.8,1.06678,2.37581,1.18884,1.14008,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000220375,0.000220375,0.000220375
128,28213,1.06986,2.36892,1.19286,1.14017,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000214188,0.000214188,0.000214188
129,28391.6,1.06357,2.35979,1.18376,1.13697,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000208,0.000208,0.000208
130,28569.7,1.0697,2.36633,1.18899,1.13998,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000201812,0.000201812,0.000201812
131,28748,1.06234,2.36818,1.18524,1.1381,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000195625,0.000195625,0.000195625
132,28927.4,1.06464,2.36682,1.18649,1.14091,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000189438,0.000189438,0.000189438
133,29106,1.05968,2.34337,1.17475,1.13534,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.00018325,0.00018325,0.00018325
134,29285.1,1.06698,2.36729,1.17606,1.13602,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000177062,0.000177062,0.000177062
135,29463.3,1.06629,2.36006,1.17524,1.13624,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000170875,0.000170875,0.000170875
136,29642.5,1.06098,2.34988,1.17667,1.13766,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000164688,0.000164688,0.000164688
137,29822,1.06602,2.36235,1.17404,1.13686,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.0001585,0.0001585,0.0001585
138,30000.3,1.06254,2.34905,1.16979,1.13642,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000152313,0.000152313,0.000152313
139,30178.5,1.05675,2.33525,1.1635,1.13575,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000146125,0.000146125,0.000146125
140,30357.6,1.05551,2.33736,1.15258,1.13039,0.69686,0.55919,0.61907,0.45384,0.6847,0.53696,0.58499,0.37059,0.9857,2.18876,0.98986,1.06124,0.000139938,0.000139938,0.000139938
141,31223.4,1.05426,2.34146,1.15515,1.13173,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,0.00013375,0.00013375,0.00013375
142,31402.1,1.05181,2.33077,1.15537,1.13176,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,0.000127563,0.000127563,0.000127563
143,31581.7,1.04622,2.3124,1.14201,1.12727,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,0.000121375,0.000121375,0.000121375
144,31761.6,1.04873,2.32353,1.14388,1.12782,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,0.000115187,0.000115187,0.000115187
145,31942.5,1.04755,2.32995,1.14894,1.12743,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,0.000109,0.000109,0.000109
146,32121.8,1.04669,2.32228,1.14283,1.1291,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,0.000102812,0.000102812,0.000102812
147,32299.5,1.04183,2.31218,1.13485,1.12537,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,9.6625e-05,9.6625e-05,9.6625e-05
148,32477.4,1.05138,2.31934,1.13497,1.12775,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,9.04375e-05,9.04375e-05,9.04375e-05
149,32656.4,1.04248,2.30877,1.13323,1.12405,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,8.425e-05,8.425e-05,8.425e-05
150,32835.5,1.04499,2.31436,1.1368,1.12839,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,7.80625e-05,7.80625e-05,7.80625e-05
151,33013.2,0.97582,2.13426,0.94225,1.0777,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,7.1875e-05,7.1875e-05,7.1875e-05
152,33187.8,0.96954,2.1168,0.92691,1.07459,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,6.56875e-05,6.56875e-05,6.56875e-05
153,33362.6,0.97277,2.11972,0.92221,1.07576,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,5.95e-05,5.95e-05,5.95e-05
154,33538.9,0.96316,2.09872,0.90877,1.07497,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,5.33125e-05,5.33125e-05,5.33125e-05
155,33714.3,0.96052,2.08813,0.90299,1.07015,0.69297,0.56723,0.62256,0.45672,0.69297,0.54152,0.58854,0.37292,0.98254,2.18034,0.98379,1.05699,4.7125e-05,4.7125e-05,4.7125e-05
156,34533.5,0.957,2.08009,0.89418,1.0652,0.6935,0.57278,0.62798,0.46094,0.68765,0.54904,0.59206,0.375,0.97833,2.17019,0.9745,1.05297,4.09375e-05,4.09375e-05,4.09375e-05
157,35378.6,0.94977,2.0787,0.89141,1.06522,0.6868,0.5769,0.62799,0.461,0.68688,0.54997,0.59233,0.37487,0.97821,2.16968,0.97392,1.05274,3.475e-05,3.475e-05,3.475e-05
158,36216.1,0.94924,2.06993,0.88327,1.06197,0.68813,0.57551,0.6279,0.4611,0.68107,0.55254,0.59179,0.37487,0.97805,2.16978,0.97304,1.05265,2.85625e-05,2.85625e-05,2.85625e-05
159,37055.2,0.95173,2.06833,0.88006,1.06563,0.69275,0.57448,0.62822,0.46124,0.68088,0.55371,0.59241,0.37519,0.97811,2.16916,0.9726,1.05262,2.2375e-05,2.2375e-05,2.2375e-05
160,37890.6,0.95139,2.06181,0.87659,1.06523,0.69336,0.57464,0.62824,0.46158,0.68167,0.55499,0.59296,0.37536,0.97789,2.16955,0.97221,1.05238,1.61875e-05,1.61875e-05,1.61875e-05
