epoch ,time     ,train/box_loss ,train/seg_loss ,train/cls_loss ,train/dfl_loss ,metrics/precision(B) ,metrics/recall(B) ,metrics/mAP50(B) ,metrics/mAP50-95(B) ,metrics/precision(M) ,metrics/recall(M) ,metrics/mAP50(M) ,metrics/mAP50-95(M) ,val/box_loss ,val/seg_loss ,val/cls_loss ,val/dfl_loss ,lr/pg0      ,lr/pg1      ,lr/pg2
   85 ,29805.4  ,       1.12617 ,       2.51358 ,       1.37773 ,       1.18423 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.00048025  ,0.00048025  ,0.00048025
   86 ,30065.6  ,       1.1156  ,       2.48457 ,       1.36315 ,       1.17889 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000474062 ,0.000474062 ,0.000474062
   87 ,30326.8  ,       1.12593 ,       2.50494 ,       1.36861 ,       1.17971 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000467875 ,0.000467875 ,0.000467875
   88 ,30585.2  ,       1.11717 ,       2.49565 ,       1.36546 ,       1.1816  ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000461688 ,0.000461688 ,0.000461688
   89 ,30844.4  ,       1.10684 ,       2.46443 ,       1.36043 ,       1.17676 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.0004555   ,0.0004555   ,0.0004555
   90 ,31106.3  ,       1.11258 ,       2.48484 ,       1.36331 ,       1.17739 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000449313 ,0.000449313 ,0.000449313
   91 ,31366.8  ,       1.10879 ,       2.48109 ,       1.35026 ,       1.17498 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000443125 ,0.000443125 ,0.000443125
   92 ,31627.9  ,       1.11984 ,       2.48718 ,       1.36038 ,       1.18223 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000436938 ,0.000436938 ,0.000436938
   93 ,31888.8  ,       1.10935 ,       2.47773 ,       1.34418 ,       1.17527 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.00043075  ,0.00043075  ,0.00043075
   94 ,32148.7  ,       1.11037 ,       2.47017 ,       1.35279 ,       1.17927 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000424562 ,0.000424562 ,0.000424562
   95 ,32409.7  ,       1.11323 ,       2.48003 ,       1.34675 ,       1.17749 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000418375 ,0.000418375 ,0.000418375
   96 ,32673.2  ,       1.11882 ,       2.48805 ,       1.34881 ,       1.17786 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000412188 ,0.000412188 ,0.000412188
   97 ,32937.5  ,       1.11352 ,       2.47837 ,       1.34439 ,       1.17447 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000406    ,0.000406    ,0.000406
   98 ,33202.8  ,       1.10597 ,       2.45745 ,       1.34554 ,       1.17371 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000399813 ,0.000399813 ,0.000399813
   99 ,33465.4  ,       1.103   ,       2.44994 ,       1.33295 ,       1.17309 ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000393625 ,0.000393625 ,0.000393625
  100 ,33726.3  ,       1.10711 ,       2.47033 ,       1.33052 ,       1.1716  ,             0.67694 ,          0.54123 ,         0.59736 ,            0.43404 ,             0.67511 ,          0.52224 ,         0.56538 ,            0.3552  ,     1.00612 ,     2.21652 ,     1.05146 ,     1.08442 ,0.000387437 ,0.000387437 ,0.000387437
  101 ,35327    ,       1.11408 ,       2.48212 ,       1.3373  ,       1.17552 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.00038125  ,0.00038125  ,0.00038125
  102 ,35585.8  ,       1.10496 ,       2.46492 ,       1.33616 ,       1.17156 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000375063 ,0.000375063 ,0.000375063
  103 ,35846.8  ,       1.10163 ,       2.46366 ,       1.33165 ,       1.17213 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000368875 ,0.000368875 ,0.000368875
  104 ,36107.4  ,       1.1061  ,       2.46685 ,       1.33709 ,       1.17275 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000362687 ,0.000362687 ,0.000362687
  105 ,36371.3  ,       1.10222 ,       2.45637 ,       1.33043 ,       1.17175 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.0003565   ,0.0003565   ,0.0003565
  106 ,36635.7  ,       1.09832 ,       2.43823 ,       1.31555 ,       1.16674 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000350313 ,0.000350313 ,0.000350313
  107 ,36899.4  ,       1.10211 ,       2.46264 ,       1.33171 ,       1.16905 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000344125 ,0.000344125 ,0.000344125
  108 ,37162.4  ,       1.10012 ,       2.44845 ,       1.31842 ,       1.16926 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000337938 ,0.000337938 ,0.000337938
  109 ,37426.4  ,       1.09945 ,       2.45632 ,       1.31748 ,       1.16501 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.00033175  ,0.00033175  ,0.00033175
  110 ,37691.4  ,       1.09763 ,       2.44639 ,       1.31259 ,       1.16367 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000325563 ,0.000325563 ,0.000325563
  111 ,37954.9  ,       1.09106 ,       2.42817 ,       1.31054 ,       1.16245 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000319375 ,0.000319375 ,0.000319375
  112 ,38221.3  ,       1.10097 ,       2.46577 ,       1.32547 ,       1.16986 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000313187 ,0.000313187 ,0.000313187
  113 ,38485.8  ,       1.09608 ,       2.4398  ,       1.31845 ,       1.16675 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000307    ,0.000307    ,0.000307
  114 ,38753.6  ,       1.10355 ,       2.46588 ,       1.32245 ,       1.16992 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000300812 ,0.000300812 ,0.000300812
  115 ,39017.5  ,       1.10151 ,       2.4537  ,       1.31395 ,       1.16657 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000294625 ,0.000294625 ,0.000294625
  116 ,39278    ,       1.08822 ,       2.42488 ,       1.29023 ,       1.16298 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000288438 ,0.000288438 ,0.000288438
  117 ,39532.8  ,       1.08725 ,       2.42502 ,       1.2963  ,       1.16281 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.00028225  ,0.00028225  ,0.00028225
  118 ,39786.2  ,       1.08547 ,       2.41329 ,       1.29739 ,       1.16036 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000276063 ,0.000276063 ,0.000276063
  119 ,40039.3  ,       1.09827 ,       2.44914 ,       1.3099  ,       1.16713 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000269875 ,0.000269875 ,0.000269875
  120 ,40294.7  ,       1.09249 ,       2.44066 ,       1.29873 ,       1.16322 ,             0.68009 ,          0.54458 ,         0.60278 ,            0.43819 ,             0.67909 ,          0.52359 ,         0.57026 ,            0.35885 ,     1.00038 ,     2.20805 ,     1.04087 ,     1.07965 ,0.000263687 ,0.000263687 ,0.000263687
  121 ,41896.3  ,       1.0845  ,       2.41698 ,       1.29555 ,       1.16181 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.0002575   ,0.0002575   ,0.0002575
  122 ,42157.4  ,       1.08507 ,       2.42547 ,       1.29259 ,       1.15883 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000251313 ,0.000251313 ,0.000251313
  123 ,42415.4  ,       1.09075 ,       2.43103 ,       1.2942  ,       1.16209 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000245125 ,0.000245125 ,0.000245125
  124 ,42671.9  ,       1.08612 ,       2.4234  ,       1.28519 ,       1.16078 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000238937 ,0.000238937 ,0.000238937
  125 ,42925    ,       1.09199 ,       2.43836 ,       1.29051 ,       1.16152 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.00023275  ,0.00023275  ,0.00023275
  126 ,43179.5  ,       1.0842  ,       2.40527 ,       1.28483 ,       1.15734 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000226563 ,0.000226563 ,0.000226563
  127 ,43434.9  ,       1.08084 ,       2.41907 ,       1.27883 ,       1.1573  ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000220375 ,0.000220375 ,0.000220375
  128 ,43690.7  ,       1.08178 ,       2.41169 ,       1.28132 ,       1.15704 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000214188 ,0.000214188 ,0.000214188
  129 ,43944.4  ,       1.07917 ,       2.40936 ,       1.27443 ,       1.15414 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000208    ,0.000208    ,0.000208
  130 ,44197.6  ,       1.08223 ,       2.41066 ,       1.27864 ,       1.1555  ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000201812 ,0.000201812 ,0.000201812
  131 ,44452.8  ,       1.07636 ,       2.41705 ,       1.27492 ,       1.15462 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000195625 ,0.000195625 ,0.000195625
  132 ,44706.1  ,       1.07819 ,       2.41342 ,       1.27865 ,       1.15707 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000189438 ,0.000189438 ,0.000189438
  133 ,44959.8  ,       1.07505 ,       2.39107 ,       1.26721 ,       1.15268 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.00018325  ,0.00018325  ,0.00018325
  134 ,45214.4  ,       1.08202 ,       2.41379 ,       1.268   ,       1.15394 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000177062 ,0.000177062 ,0.000177062
  135 ,45466.7  ,       1.07952 ,       2.40485 ,       1.26623 ,       1.15214 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000170875 ,0.000170875 ,0.000170875
  136 ,45720.4  ,       1.07488 ,       2.39313 ,       1.26873 ,       1.15394 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000164688 ,0.000164688 ,0.000164688
  137 ,45974.5  ,       1.08258 ,       2.40894 ,       1.26518 ,       1.15478 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.0001585   ,0.0001585   ,0.0001585
  138 ,46227.6  ,       1.07664 ,       2.39566 ,       1.26163 ,       1.15304 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000152313 ,0.000152313 ,0.000152313
  139 ,46480.3  ,       1.07189 ,       2.38504 ,       1.25334 ,       1.15222 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000146125 ,0.000146125 ,0.000146125
  140 ,46732.8  ,       1.07068 ,       2.38502 ,       1.24698 ,       1.14824 ,             0.68419 ,          0.54664 ,         0.6081  ,            0.44293 ,             0.68331 ,          0.52599 ,         0.57445 ,            0.36149 ,     0.99567 ,     2.19957 ,     1.03061 ,     1.07477 ,0.000139938 ,0.000139938 ,0.000139938
  141 ,48299.9  ,       1.0682  ,       2.386   ,       1.24578 ,       1.14881 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,0.00013375  ,0.00013375  ,0.00013375
  142 ,48559.1  ,       1.06752 ,       2.37835 ,       1.24696 ,       1.14942 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,0.000127563 ,0.000127563 ,0.000127563
  143 ,48816.7  ,       1.06154 ,       2.36126 ,       1.2349  ,       1.14458 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,0.000121375 ,0.000121375 ,0.000121375
  144 ,49070.8  ,       1.06609 ,       2.37287 ,       1.23765 ,       1.14573 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,0.000115187 ,0.000115187 ,0.000115187
  145 ,49323.7  ,       1.063   ,       2.37833 ,       1.24006 ,       1.14527 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,0.000109    ,0.000109    ,0.000109
  146 ,49575.9  ,       1.06259 ,       2.37554 ,       1.23582 ,       1.14681 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,0.000102812 ,0.000102812 ,0.000102812
  147 ,49829    ,       1.05816 ,       2.36432 ,       1.229   ,       1.14329 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,9.6625e-05  ,9.6625e-05  ,9.6625e-05
  148 ,50081.8  ,       1.06723 ,       2.36747 ,       1.22754 ,       1.14548 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,9.04375e-05 ,9.04375e-05 ,9.04375e-05
  149 ,50335.4  ,       1.05797 ,       2.3574  ,       1.22535 ,       1.1411  ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,8.425e-05   ,8.425e-05   ,8.425e-05
  150 ,50588.3  ,       1.05931 ,       2.36569 ,       1.22935 ,       1.14434 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,7.80625e-05 ,7.80625e-05 ,7.80625e-05
  151 ,50851.3  ,       0.99074 ,       2.16641 ,       0.99023 ,       1.09603 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,7.1875e-05  ,7.1875e-05  ,7.1875e-05
  152 ,51115.1  ,       0.984   ,       2.15076 ,       0.98177 ,       1.09088 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,6.56875e-05 ,6.56875e-05 ,6.56875e-05
  153 ,51371    ,       0.99258 ,       2.15642 ,       0.97732 ,       1.09539 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,5.95e-05    ,5.95e-05    ,5.95e-05
  154 ,51629.8  ,       0.97695 ,       2.13451 ,       0.96679 ,       1.0925  ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,5.33125e-05 ,5.33125e-05 ,5.33125e-05
  155 ,51887.2  ,       0.97546 ,       2.1273  ,       0.96174 ,       1.08763 ,             0.68071 ,          0.55613 ,         0.61171 ,            0.44544 ,             0.68054 ,          0.5335  ,         0.5774  ,            0.36308 ,     0.99315 ,     2.19195 ,     1.02312 ,     1.07141 ,4.7125e-05  ,4.7125e-05  ,4.7125e-05
  156 ,53442.6  ,       0.97249 ,       2.11292 ,       0.95136 ,       1.08294 ,             0.68193 ,          0.5581  ,         0.6162  ,            0.44873 ,             0.68207 ,          0.53596 ,         0.58192 ,            0.36577 ,     0.98863 ,     2.18223 ,     1.0156  ,     1.06815 ,4.09375e-05 ,4.09375e-05 ,4.09375e-05
  157 ,54935.3  ,       0.96796 ,       2.11476 ,       0.94924 ,       1.08358 ,             0.68295 ,          0.55771 ,         0.6165  ,            0.4491  ,             0.68421 ,          0.53406 ,         0.58277 ,            0.36608 ,     0.98827 ,     2.18164 ,     1.01481 ,     1.06797 ,3.475e-05   ,3.475e-05   ,3.475e-05
  158 ,56414.7  ,       0.96765 ,       2.1048  ,       0.93879 ,       1.08038 ,             0.68312 ,          0.55731 ,         0.61647 ,            0.44937 ,             0.68345 ,          0.53531 ,         0.58317 ,            0.36611 ,     0.98817 ,     2.18086 ,     1.01421 ,     1.0677  ,2.85625e-05 ,2.85625e-05 ,2.85625e-05
  159 ,57929.9  ,       0.96811 ,       2.10872 ,       0.93752 ,       1.08419 ,             0.68108 ,          0.55736 ,         0.61661 ,            0.44902 ,             0.68355 ,          0.53421 ,         0.58277 ,            0.36596 ,     0.98801 ,     2.18025 ,     1.0138  ,     1.06748 ,2.2375e-05  ,2.2375e-05  ,2.2375e-05
  160 ,59434.2  ,       0.96938 ,       2.10208 ,       0.93543 ,       1.08354 ,             0.68233 ,          0.55661 ,         0.61667 ,            0.44871 ,             0.68605 ,          0.53402 ,         0.5827  ,            0.3659  ,     0.98778 ,     2.18013 ,     1.0136  ,     1.06723 ,1.61875e-05 ,1.61875e-05 ,1.61875e-05
